,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
0,143,VERSTAPPEN,296,,Q2,1:15.650,0.030241854636591476
0,144,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,145,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,146,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,147,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,148,VERSTAPPEN,298,,Q2,1:15.650,0.030241854636591476
0,149,VERSTAPPEN,298,,Q2,1:15.650,0.030241854636591476
0,150,VERSTAPPEN,298,,Q2,1:15.650,0.030241854636591476
0,151,VERSTAPPEN,298,,Q2,1:15.650,0.030241854636591476
0,152,VERSTAPPEN,299,,Q2,1:15.650,0.030241854636591476
0,153,VERSTAPPEN,299,,Q2,1:15.650,0.030241854636591476
0,154,VERSTAPPEN,299,,Q2,1:15.650,0.030241854636591476
0,155,VERSTAPPEN,299,,Q2,1:15.650,0.030241854636591476
0,156,VERSTAPPEN,300,,Q2,1:15.650,0.030241854636591476
0,157,VERSTAPPEN,300,,Q2,1:15.650,0.030241854636591476
0,158,VERSTAPPEN,300,,Q2,1:15.650,0.030241854636591476
0,159,VERSTAPPEN,300,,Q2,1:15.650,0.030241854636591476
0,160,VERSTAPPEN,301,,Q2,1:15.650,0.030241854636591476
0,161,VERSTAPPEN,301,,Q2,1:15.650,0.030241854636591476
0,162,VERSTAPPEN,301,,Q2,1:15.650,0.030241854636591476
0,163,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,164,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,165,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,166,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,167,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,168,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,169,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,170,VERSTAPPEN,302,,Q2,1:15.650,0.030241854636591476
0,171,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,172,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,173,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,174,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,175,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,176,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,177,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,178,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,179,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,180,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,181,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,182,VERSTAPPEN,303,,Q2,1:15.650,0.030241854636591476
0,183,VERSTAPPEN,304,,Q2,1:15.650,0.030241854636591476
0,184,VERSTAPPEN,304,,Q2,1:15.650,0.030241854636591476
0,185,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,186,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,187,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,188,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,189,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,190,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,191,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,192,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,193,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,194,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,195,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,196,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,197,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,198,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,199,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,200,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,201,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,202,VERSTAPPEN,306,,Q2,1:15.650,0.030241854636591476
0,203,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,204,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,205,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,206,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,207,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,208,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,209,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,210,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,211,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,212,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,213,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,214,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,215,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,216,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,217,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,218,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,219,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,220,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,221,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,222,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,223,VERSTAPPEN,307,,Q2,1:15.650,0.030241854636591476
0,224,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,225,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,226,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,227,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,228,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,229,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,230,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,231,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,232,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,233,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,234,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,235,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,236,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,237,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,238,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,239,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,240,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,241,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,242,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,243,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,244,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,245,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,246,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,247,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,248,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,249,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,250,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,251,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,252,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,253,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,254,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,255,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,256,VERSTAPPEN,309,,Q2,1:15.650,0.030241854636591476
0,257,VERSTAPPEN,308,,Q2,1:15.650,0.030241854636591476
0,258,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,259,VERSTAPPEN,305,,Q2,1:15.650,0.030241854636591476
0,260,VERSTAPPEN,301,,Q2,1:15.650,0.030241854636591476
0,261,VERSTAPPEN,299,,Q2,1:15.650,0.030241854636591476
0,262,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,263,VERSTAPPEN,297,,Q2,1:15.650,0.030241854636591476
0,264,VERSTAPPEN,293,,Q2,1:15.650,0.030241854636591476
0,265,VERSTAPPEN,290,,Q2,1:15.650,0.030241854636591476
0,266,VERSTAPPEN,290,,Q2,1:15.650,0.030241854636591476
0,267,VERSTAPPEN,290,,Q2,1:15.650,0.030241854636591476
0,268,VERSTAPPEN,281,,Q2,1:15.650,0.030241854636591476
0,269,VERSTAPPEN,276,,Q2,1:15.650,0.030241854636591476
0,270,VERSTAPPEN,276,,Q2,1:15.650,0.030241854636591476
0,271,VERSTAPPEN,267,,Q2,1:15.650,0.030241854636591476
0,272,VERSTAPPEN,262,,Q2,1:15.650,0.030241854636591476
0,273,VERSTAPPEN,262,,Q2,1:15.650,0.030241854636591476
0,274,VERSTAPPEN,251,,Q2,1:15.650,0.030241854636591476
0,275,VERSTAPPEN,245,,Q2,1:15.650,0.030241854636591476
0,276,VERSTAPPEN,245,,Q2,1:15.650,0.030241854636591476
0,277,VERSTAPPEN,232,,Q2,1:15.650,0.030241854636591476
0,278,VERSTAPPEN,232,,Q2,1:15.650,0.030241854636591476
0,279,VERSTAPPEN,219,,Q2,1:15.650,0.030241854636591476
0,280,VERSTAPPEN,213,,Q2,1:15.650,0.030241854636591476
0,281,VERSTAPPEN,208,,Q2,1:15.650,0.030241854636591476
0,282,VERSTAPPEN,208,,Q2,1:15.650,0.030241854636591476
0,283,VERSTAPPEN,204,,Q2,1:15.650,0.030241854636591476
0,284,VERSTAPPEN,200,,Q2,1:15.650,0.030241854636591476
0,285,VERSTAPPEN,196,,Q2,1:15.650,0.030241854636591476
0,286,VERSTAPPEN,196,,Q2,1:15.650,0.030241854636591476
0,287,VERSTAPPEN,189,,Q2,1:15.650,0.030241854636591476
0,288,VERSTAPPEN,189,,Q2,1:15.650,0.030241854636591476
0,289,VERSTAPPEN,181,,Q2,1:15.650,0.030241854636591476
0,290,VERSTAPPEN,177,,Q2,1:15.650,0.030241854636591476
0,291,VERSTAPPEN,177,,Q2,1:15.650,0.030241854636591476
0,292,VERSTAPPEN,169,,Q2,1:15.650,0.030241854636591476
0,293,VERSTAPPEN,169,,Q2,1:15.650,0.030241854636591476
0,294,VERSTAPPEN,161,,Q2,1:15.650,0.030241854636591476
0,295,VERSTAPPEN,169,,Q2,1:15.650,0.030241854636591476
0,296,VERSTAPPEN,161,,Q2,1:15.650,0.030241854636591476
0,297,VERSTAPPEN,161,,Q2,1:15.650,0.030241854636591476
0,298,VERSTAPPEN,153,,Q2,1:15.650,0.030241854636591476
0,299,VERSTAPPEN,153,,Q2,1:15.650,0.030241854636591476
0,300,VERSTAPPEN,153,,Q2,1:15.650,0.030241854636591476
0,301,VERSTAPPEN,149,,Q2,1:15.650,0.030241854636591476
0,302,VERSTAPPEN,149,,Q2,1:15.650,0.030241854636591476
0,303,VERSTAPPEN,145,,Q2,1:15.650,0.030241854636591476
0,304,VERSTAPPEN,142,,Q2,1:15.650,0.030241854636591476
0,305,VERSTAPPEN,140,,Q2,1:15.650,0.030241854636591476
0,306,VERSTAPPEN,140,,Q2,1:15.650,0.030241854636591476
0,307,VERSTAPPEN,137,,Q2,1:15.650,0.030241854636591476
0,308,VERSTAPPEN,135,,Q2,1:15.650,0.030241854636591476
0,309,VERSTAPPEN,134,,Q2,1:15.650,0.030241854636591476
0,310,VERSTAPPEN,132,,Q2,1:15.650,0.030241854636591476
0,311,VERSTAPPEN,132,,Q2,1:15.650,0.030241854636591476
0,312,VERSTAPPEN,129,,Q2,1:15.650,0.030241854636591476
0,313,VERSTAPPEN,128,,Q2,1:15.650,0.030241854636591476
0,314,VERSTAPPEN,128,,Q2,1:15.650,0.030241854636591476
0,315,VERSTAPPEN,124,,Q2,1:15.650,0.030241854636591476
0,316,VERSTAPPEN,124,,Q2,1:15.650,0.030241854636591476
0,317,VERSTAPPEN,123,,Q2,1:15.650,0.030241854636591476
0,318,VERSTAPPEN,121,,Q2,1:15.650,0.030241854636591476
0,319,VERSTAPPEN,119,,Q2,1:15.650,0.030241854636591476
0,320,VERSTAPPEN,119,,Q2,1:15.650,0.030241854636591476
0,321,VERSTAPPEN,116,,Q2,1:15.650,0.030241854636591476
0,322,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,323,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,324,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,325,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,326,VERSTAPPEN,114,,Q2,1:15.650,0.030241854636591476
0,327,VERSTAPPEN,114,,Q2,1:15.650,0.030241854636591476
0,328,VERSTAPPEN,114,,Q2,1:15.650,0.030241854636591476
0,329,VERSTAPPEN,114,,Q2,1:15.650,0.030241854636591476
0,330,VERSTAPPEN,114,,Q2,1:15.650,0.030241854636591476
0,331,VERSTAPPEN,112,,Q2,1:15.650,0.030241854636591476
0,332,VERSTAPPEN,112,,Q2,1:15.650,0.030241854636591476
0,333,VERSTAPPEN,109,,Q2,1:15.650,0.030241854636591476
0,334,VERSTAPPEN,108,,Q2,1:15.650,0.030241854636591476
0,335,VERSTAPPEN,106,,Q2,1:15.650,0.030241854636591476
0,336,VERSTAPPEN,105,,Q2,1:15.650,0.030241854636591476
0,337,VERSTAPPEN,105,,Q2,1:15.650,0.030241854636591476
0,338,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,339,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,340,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,341,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,342,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,343,VERSTAPPEN,103,,Q2,1:15.650,0.030241854636591476
0,344,VERSTAPPEN,103,,Q2,1:15.650,0.030241854636591476
0,345,VERSTAPPEN,102,,Q2,1:15.650,0.030241854636591476
0,346,VERSTAPPEN,101,,Q2,1:15.650,0.030241854636591476
0,347,VERSTAPPEN,101,,Q2,1:15.650,0.030241854636591476
0,348,VERSTAPPEN,100,,Q2,1:15.650,0.030241854636591476
0,349,VERSTAPPEN,100,,Q2,1:15.650,0.030241854636591476
0,350,VERSTAPPEN,100,,Q2,1:15.650,0.030241854636591476
0,351,VERSTAPPEN,99,,Q2,1:15.650,0.030241854636591476
0,352,VERSTAPPEN,99,,Q2,1:15.650,0.030241854636591476
0,353,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,354,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,355,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,356,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,357,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,358,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,359,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,360,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,361,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,362,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,363,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,364,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,365,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,366,VERSTAPPEN,97,,Q2,1:15.650,0.030241854636591476
0,367,VERSTAPPEN,98,,Q2,1:15.650,0.030241854636591476
0,368,VERSTAPPEN,98,,Q2,1:15.650,0.030241854636591476
0,369,VERSTAPPEN,98,,Q2,1:15.650,0.030241854636591476
0,370,VERSTAPPEN,99,,Q2,1:15.650,0.030241854636591476
0,371,VERSTAPPEN,99,,Q2,1:15.650,0.030241854636591476
0,372,VERSTAPPEN,100,,Q2,1:15.650,0.030241854636591476
0,373,VERSTAPPEN,101,,Q2,1:15.650,0.030241854636591476
0,374,VERSTAPPEN,102,,Q2,1:15.650,0.030241854636591476
0,375,VERSTAPPEN,102,,Q2,1:15.650,0.030241854636591476
0,376,VERSTAPPEN,102,,Q2,1:15.650,0.030241854636591476
0,377,VERSTAPPEN,104,,Q2,1:15.650,0.030241854636591476
0,378,VERSTAPPEN,105,,Q2,1:15.650,0.030241854636591476
0,379,VERSTAPPEN,105,,Q2,1:15.650,0.030241854636591476
0,380,VERSTAPPEN,107,,Q2,1:15.650,0.030241854636591476
0,381,VERSTAPPEN,108,,Q2,1:15.650,0.030241854636591476
0,382,VERSTAPPEN,108,,Q2,1:15.650,0.030241854636591476
0,383,VERSTAPPEN,109,,Q2,1:15.650,0.030241854636591476
0,384,VERSTAPPEN,109,,Q2,1:15.650,0.030241854636591476
0,385,VERSTAPPEN,109,,Q2,1:15.650,0.030241854636591476
0,386,VERSTAPPEN,110,,Q2,1:15.650,0.030241854636591476
0,387,VERSTAPPEN,110,,Q2,1:15.650,0.030241854636591476
0,388,VERSTAPPEN,112,,Q2,1:15.650,0.030241854636591476
0,389,VERSTAPPEN,113,,Q2,1:15.650,0.030241854636591476
0,390,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,391,VERSTAPPEN,115,,Q2,1:15.650,0.030241854636591476
0,392,VERSTAPPEN,118,,Q2,1:15.650,0.030241854636591476
0,393,VERSTAPPEN,118,,Q2,1:15.650,0.030241854636591476
0,394,VERSTAPPEN,121,,Q2,1:15.650,0.030241854636591476
0,395,VERSTAPPEN,121,,Q2,1:15.650,0.030241854636591476
0,396,VERSTAPPEN,125,,Q2,1:15.650,0.030241854636591476
0,397,VERSTAPPEN,125,,Q2,1:15.650,0.030241854636591476
0,398,VERSTAPPEN,128,,Q2,1:15.650,0.030241854636591476
0,399,VERSTAPPEN,130,,Q2,1:15.650,0.030241854636591476
0,400,VERSTAPPEN,130,,Q2,1:15.650,0.030241854636591476
0,401,VERSTAPPEN,130,,Q2,1:15.650,0.030241854636591476
0,402,VERSTAPPEN,133,,Q2,1:15.650,0.030241854636591476
0,403,VERSTAPPEN,135,,Q2,1:15.650,0.030241854636591476
0,404,VERSTAPPEN,135,,Q2,1:15.650,0.030241854636591476
0,405,VERSTAPPEN,137,,Q2,1:15.650,0.030241854636591476
0,406,VERSTAPPEN,137,,Q2,1:15.650,0.030241854636591476
0,407,VERSTAPPEN,137,,Q2,1:15.650,0.030241854636591476
0,408,VERSTAPPEN,139,,Q2,1:15.650,0.030241854636591476
0,409,VERSTAPPEN,140,,Q2,1:15.650,0.030241854636591476
0,410,VERSTAPPEN,140,,Q2,1:15.650,0.030241854636591476
0,411,VERSTAPPEN,140,,Q2,1:15.650,0.030241854636591476
0,412,VERSTAPPEN,144,,Q2,1:15.650,0.030241854636591476
0,413,VERSTAPPEN,147,,Q2,1:15.650,0.030241854636591476
0,414,VERSTAPPEN,147,,Q2,1:15.650,0.030241854636591476
0,415,VERSTAPPEN,153,,Q2,1:15.650,0.030241854636591476
0,416,VERSTAPPEN,153,,Q2,1:15.650,0.030241854636591476
0,417,VERSTAPPEN,159,,Q2,1:15.650,0.030241854636591476
0,418,VERSTAPPEN,159,,Q2,1:15.650,0.030241854636591476
0,419,VERSTAPPEN,162,,Q2,1:15.650,0.030241854636591476
0,420,VERSTAPPEN,162,,Q2,1:15.650,0.030241854636591476
0,421,VERSTAPPEN,163,,Q2,1:15.650,0.030241854636591476
0,422,VERSTAPPEN,163,,Q2,1:15.650,0.030241854636591476
0,423,VERSTAPPEN,164,,Q2,1:15.650,0.030241854636591476
0,424,VERSTAPPEN,164,,Q2,1:15.650,0.030241854636591476
0,425,VERSTAPPEN,166,,Q2,1:15.650,0.030241854636591476
0,426,VERSTAPPEN,166,,Q2,1:15.650,0.030241854636591476
0,427,VERSTAPPEN,166,,Q2,1:15.650,0.030241854636591476
0,428,VERSTAPPEN,166,,Q2,1:15.650,0.030241854636591476
0,429,VERSTAPPEN,171,,Q2,1:15.650,0.030241854636591476
0,430,VERSTAPPEN,173,,Q2,1:15.650,0.030241854636591476
0,431,VERSTAPPEN,173,,Q2,1:15.650,0.030241854636591476
0,432,VERSTAPPEN,178,,Q2,1:15.650,0.030241854636591476
0,433,VERSTAPPEN,178,,Q2,1:15.650,0.030241854636591476
0,434,VERSTAPPEN,182,,Q2,1:15.650,0.030241854636591476
0,435,VERSTAPPEN,182,,Q2,1:15.650,0.030241854636591476
0,436,VERSTAPPEN,183,,Q2,1:15.650,0.030241854636591476
0,437,VERSTAPPEN,184,,Q2,1:15.650,0.030241854636591476
0,438,VERSTAPPEN,184,,Q2,1:15.650,0.030241854636591476
0,439,VERSTAPPEN,187,,Q2,1:15.650,0.030241854636591476
0,440,VERSTAPPEN,188,,Q2,1:15.650,0.030241854636591476
0,441,VERSTAPPEN,188,,Q2,1:15.650,0.030241854636591476
