Frame,Driver,Speed,Sector,Lap
2671,VERSTAPPEN,289,Sector 2,35 / 53
2681,VERSTAPPEN,292,Sector 2,35 / 53
2691,VERSTAPPEN,295,Sector 2,35 / 53
2701,VERSTAPPEN,297,Sector 2,35 / 53
2711,VERSTAPPEN,300,Sector 2,35 / 53
2721,VERSTAPPEN,302,Sector 2,35 / 53
2731,VERSTAPPEN,303,Sector 2,35 / 53
2741,VERSTAPPEN,304,Sector 2,35 / 53
2751,VERSTAPPEN,305,Sector 2,35 / 53
2761,VERSTAPPEN,307,Sector 2,35 / 53
2771,VERSTAPPEN,307,Sector 2,35 / 53
2781,VERSTAPPEN,309,Sector 3,35 / 53
2791,VERSTAPPEN,309,Sector 3,35 / 53
2801,VERSTAPPEN,309,Sector 3,35 / 53
2811,VERSTAPPEN,307,Sector 3,35 / 53
2821,VERSTAPPEN,305,Sector 3,35 / 53
2831,VERSTAPPEN,304,Sector 3,35 / 53
2841,VERSTAPPEN,302,Sector 3,35 / 53
2851,VERSTAPPEN,301,Sector 3,35 / 53
2861,VERSTAPPEN,300,Sector 3,35 / 53
2871,VERSTAPPEN,299,Sector 3,35 / 53
2881,VERSTAPPEN,298,Sector 3,35 / 53
2891,VERSTAPPEN,297,Sector 3,35 / 53
2901,VERSTAPPEN,298,Sector 3,35 / 53
2911,VERSTAPPEN,299,Sector 3,35 / 53
2921,VERSTAPPEN,299,Sector 3,35 / 53
2931,VERSTAPPEN,297,Sector 3,35 / 53
2941,VERSTAPPEN,296,Sector 3,35 / 53
2951,VERSTAPPEN,283,Sector 3,35 / 53
2961,VERSTAPPEN,265,Sector 3,35 / 53
2971,VERSTAPPEN,244,Sector 3,35 / 53
2981,VERSTAPPEN,232,Sector 3,35 / 53
2991,VERSTAPPEN,222,Sector 3,35 / 53
3001,VERSTAPPEN,216,Sector 3,35 / 53
3011,VERSTAPPEN,208,Sector 3,35 / 53
3021,VERSTAPPEN,199,Sector 3,35 / 53
3031,VERSTAPPEN,191,Sector 3,35 / 53
3041,VERSTAPPEN,183,Sector 3,35 / 53
3051,VERSTAPPEN,179,Sector 3,35 / 53
3061,VERSTAPPEN,175,Sector 3,35 / 53
3071,VERSTAPPEN,167,Sector 3,35 / 53
3081,VERSTAPPEN,164,Sector 3,35 / 53
3091,VERSTAPPEN,164,Sector 3,35 / 53
3101,VERSTAPPEN,164,Sector 3,35 / 53
