Frame,Driver,Speed,Sector,Lap
2065,BOTTAS,280,Sector 3,49 of 73
2068,BOTTAS,274,Sector 3,49 of 73
2071,BOTTAS,268,Sector 3,49 of 73
2074,BOTTAS,264,Sector 3,49 of 73
2077,BOTTAS,259,Sector 3,49 of 73
2080,BOTTAS,256,Sector 3,49 of 73
2083,BOTTAS,254,Sector 3,49 of 73
2086,BOTTAS,250,Sector 3,49 of 73
2089,BOTTAS,245,Sector 3,49 of 73
2092,BOTTAS,244,Sector 3,49 of 73
2095,BOTTAS,239,Sector 3,49 of 73
2098,BOTTAS,237,Sector 3,49 of 73
2101,BOTTAS,235,Sector 3,49 of 73
2104,BOTTAS,232,Sector 3,49 of 73
2107,BOTTAS,231,Sector 3,49 of 73
2110,BOTTAS,230,Sector 3,49 of 73
2113,BOTTAS,230,Sector 3,49 of 73
2116,BOTTAS,230,Sector 3,49 of 73
2119,BOTTAS,231,Sector 3,49 of 73
2122,BOTTAS,231,Sector 3,49 of 73
2125,BOTTAS,232,Sector 3,49 of 73
2128,BOTTAS,234,Sector 3,49 of 73
2131,BOTTAS,236,Sector 3,49 of 73
2134,BOTTAS,237,Sector 3,49 of 73
2137,BOTTAS,237,Sector 3,49 of 73
2140,BOTTAS,237,Sector 3,49 of 73
2143,BOTTAS,238,Sector 3,49 of 73
2146,BOTTAS,238,Sector 3,49 of 73
2149,BOTTAS,238,Sector 3,49 of 73
2152,BOTTAS,240,Sector 3,49 of 73
2155,BOTTAS,241,Sector 3,49 of 73
2158,BOTTAS,243,Sector 3,49 of 73
2161,BOTTAS,242,Sector 3,49 of 73
2164,BOTTAS,241,Sector 3,49 of 73
2167,BOTTAS,237,Sector 3,49 of 73
2170,BOTTAS,230,Sector 3,49 of 73
2173,BOTTAS,222,Sector 3,49 of 73
2176,BOTTAS,218,Sector 3,49 of 73
2179,BOTTAS,214,Sector 3,49 of 73
2182,BOTTAS,208,Sector 3,49 of 73
2185,BOTTAS,206,Sector 3,49 of 73
2188,BOTTAS,201,Sector 3,49 of 73
2191,BOTTAS,198,Sector 3,49 of 73
2194,BOTTAS,193,Sector 3,49 of 73
2197,BOTTAS,188,Sector 3,49 of 73
2200,BOTTAS,187,Sector 3,49 of 73
2203,BOTTAS,187,Sector 3,49 of 73
2206,BOTTAS,186,Sector 3,49 of 73
2209,BOTTAS,184,Sector 3,49 of 73
2212,BOTTAS,182,Sector 3,49 of 73
2215,BOTTAS,178,Sector 3,49 of 73
2218,BOTTAS,178,Sector 3,49 of 73
2221,BOTTAS,180,Sector 3,49 of 73
2224,BOTTAS,181,Sector 3,49 of 73
2227,BOTTAS,182,Sector 3,49 of 73
2230,BOTTAS,184,Sector 3,49 of 73
2233,BOTTAS,187,Sector 3,49 of 73
2236,BOTTAS,190,Sector 3,49 of 73
2239,BOTTAS,191,Sector 3,49 of 73
2242,BOTTAS,195,Sector 3,49 of 73
2245,BOTTAS,196,Sector 3,49 of 73
2248,BOTTAS,199,Sector 3,49 of 73
2251,BOTTAS,201,Sector 3,49 of 73
2254,BOTTAS,204,Sector 3,49 of 73
2257,BOTTAS,205,Sector 3,49 of 73
2260,BOTTAS,208,Sector 3,49 of 73
2263,BOTTAS,211,Sector 3,49 of 73
2266,BOTTAS,212,Sector 3,49 of 73
2269,BOTTAS,214,Sector 3,49 of 73
2272,BOTTAS,219,Sector 3,49 of 73
2275,BOTTAS,222,Sector 3,49 of 73
2278,BOTTAS,223,Sector 3,49 of 73
2281,BOTTAS,224,Sector 3,49 of 73
2284,BOTTAS,226,Sector 3,49 of 73
2287,BOTTAS,230,Sector 3,49 of 73
2290,BOTTAS,233,Sector 3,49 of 73
2293,BOTTAS,234,Sector 3,49 of 73
2296,BOTTAS,235,Sector 3,49 of 73
2299,BOTTAS,236,Sector 3,49 of 73
2302,BOTTAS,239,Sector 3,49 of 73
2305,BOTTAS,241,Sector 3,49 of 73
2308,BOTTAS,243,Sector 3,49 of 73
2311,BOTTAS,246,Sector 3,49 of 73
2314,BOTTAS,248,Sector 3,49 of 73
2317,BOTTAS,250,Sector 3,49 of 73
2320,BOTTAS,252,Sector 3,49 of 73
2323,BOTTAS,253,Sector 3,49 of 73
2326,BOTTAS,254,Sector 3,49 of 73
2329,BOTTAS,256,Sector 3,49 of 73
2332,BOTTAS,258,Sector 3,49 of 73
2335,BOTTAS,260,Sector 3,49 of 73
2338,BOTTAS,262,Sector 3,49 of 73
2341,BOTTAS,262,Sector 3,49 of 73
2344,BOTTAS,264,Sector 3,49 of 73
2347,BOTTAS,265,Sector 3,49 of 73
2350,BOTTAS,266,Sector 3,49 of 73
2353,BOTTAS,268,Sector 3,49 of 73
2356,BOTTAS,269,Sector 3,49 of 73
2359,BOTTAS,270,Sector 3,49 of 73
2362,BOTTAS,273,Sector 3,49 of 73
2365,BOTTAS,274,Sector 3,49 of 73
2368,BOTTAS,275,Sector 3,49 of 73
2371,BOTTAS,276,Sector 3,49 of 73
2374,BOTTAS,278,Sector 3,49 of 73
2377,BOTTAS,278,Sector 3,49 of 73
2380,BOTTAS,279,Sector 3,49 of 73
