Frame,Driver,Speed,Sector,Lap
1,VETTEL,262,Sector 3,Ql
2,VETTEL,263,Sector 3,Ql
3,VETTEL,264,Sector 3,Ql
4,VETTEL,264,Sector 3,Ql
5,VETTEL,264,Sector 3,Ql
6,VETTEL,265,Sector 3,Ql
7,VETTEL,265,Sector 3,Ql
8,VETTEL,265,Sector 3,Ql
9,VETTEL,266,Sector 3,Ql
10,VETTEL,267,Sector 3,Ql
11,VETTEL,267,Sector 3,Ql
12,VETTEL,269,Sector 3,Ql
13,VETTEL,269,Sector 3,Ql
14,VETTEL,271,Sector 3,Ql
15,VETTEL,271,Sector 3,Ql
16,VETTEL,272,Sector 3,Ql
17,VETTEL,272,Sector 3,Ql
18,VETTEL,273,Sector 3,Ql
19,VETTEL,274,Sector 3,Ql
20,VETTEL,274,Sector 3,Ql
21,VETTEL,275,Sector 3,Ql
22,VETTEL,275,Sector 3,Ql
23,VETTEL,277,Sector 3,Ql
24,VETTEL,277,Sector 3,Ql
25,VETTEL,278,Sector 3,Ql
26,VETTEL,278,Sector 3,Ql
27,VETTEL,278,Sector 3,Ql
28,VETTEL,279,Sector 3,Ql
29,VETTEL,279,Sector 3,Ql
30,VETTEL,280,Sector 3,Ql
31,VETTEL,280,Sector 3,Ql
32,VETTEL,281,Sector 3,Ql
33,VETTEL,282,Sector 3,Ql
34,VETTEL,282,Sector 3,Ql
35,VETTEL,282,Sector 3,Ql
36,VETTEL,283,Sector 3,Ql
37,VETTEL,284,Sector 3,Ql
38,VETTEL,284,Sector 3,Ql
39,VETTEL,285,Sector 3,Ql
40,VETTEL,285,Sector 3,Ql
41,VETTEL,285,Sector 3,Ql
42,VETTEL,285,Sector 3,Ql
43,VETTEL,286,Sector 3,Ql
44,VETTEL,287,Sector 3,Ql
45,VETTEL,288,Sector 3,Ql
46,VETTEL,288,Sector 3,Ql
47,VETTEL,289,Sector 3,Ql
48,VETTEL,289,Sector 3,Ql
49,VETTEL,289,Sector 3,Ql
50,VETTEL,289,Sector 3,Ql
51,VETTEL,289,Sector 3,Ql
52,VETTEL,289,Sector 3,Ql
53,VETTEL,290,Sector 3,Ql
54,VETTEL,290,Sector 3,Ql
55,VETTEL,291,Sector 1,Ql
56,VETTEL,291,Sector 1,Ql
57,VETTEL,291,Sector 1,Ql
58,VETTEL,291,Sector 1,Ql
59,VETTEL,291,Sector 1,Ql
60,VETTEL,291,Sector 1,Ql
61,VETTEL,292,Sector 1,Ql
62,VETTEL,292,Sector 1,Ql
63,VETTEL,292,Sector 1,Ql
64,VETTEL,292,Sector 1,Ql
65,VETTEL,293,Sector 1,Ql
66,VETTEL,293,Sector 1,Ql
67,VETTEL,293,Sector 1,Ql
68,VETTEL,294,Sector 1,Ql
69,VETTEL,295,Sector 1,Ql
70,VETTEL,295,Sector 1,Ql
71,VETTEL,295,Sector 1,Ql
72,VETTEL,296,Sector 1,Ql
73,VETTEL,296,Sector 1,Ql
74,VETTEL,296,Sector 1,Ql
75,VETTEL,296,Sector 1,Ql
76,VETTEL,296,Sector 1,Ql
77,VETTEL,296,Sector 1,Ql
78,VETTEL,296,Sector 1,Ql
79,VETTEL,296,Sector 1,Ql
80,VETTEL,296,Sector 1,Ql
81,VETTEL,296,Sector 1,Ql
82,VETTEL,296,Sector 1,Ql
83,VETTEL,297,Sector 1,Ql
84,VETTEL,297,Sector 1,Ql
85,VETTEL,297,Sector 1,Ql
86,VETTEL,298,Sector 1,Ql
87,VETTEL,298,Sector 1,Ql
88,VETTEL,299,Sector 1,Ql
89,VETTEL,300,Sector 1,Ql
90,VETTEL,300,Sector 1,Ql
91,VETTEL,300,Sector 1,Ql
92,VETTEL,301,Sector 1,Ql
93,VETTEL,301,Sector 1,Ql
94,VETTEL,302,Sector 1,Ql
95,VETTEL,302,Sector 1,Ql
96,VETTEL,303,Sector 1,Ql
97,VETTEL,303,Sector 1,Ql
98,VETTEL,304,Sector 1,Ql
99,VETTEL,304,Sector 1,Ql
100,VETTEL,304,Sector 1,Ql
101,VETTEL,304,Sector 1,Ql
102,VETTEL,304,Sector 1,Ql
103,VETTEL,305,Sector 1,Ql
104,VETTEL,305,Sector 1,Ql
105,VETTEL,305,Sector 1,Ql
106,VETTEL,305,Sector 1,Ql
107,VETTEL,306,Sector 1,Ql
108,VETTEL,306,Sector 1,Ql
109,VETTEL,306,Sector 1,Ql
110,VETTEL,306,Sector 1,Ql
111,VETTEL,306,Sector 1,Ql
112,VETTEL,306,Sector 1,Ql
113,VETTEL,306,Sector 1,Ql
114,VETTEL,306,Sector 1,Ql
115,VETTEL,307,Sector 1,Ql
116,VETTEL,307,Sector 1,Ql
117,VETTEL,307,Sector 1,Ql
118,VETTEL,307,Sector 1,Ql
119,VETTEL,307,Sector 1,Ql
120,VETTEL,308,Sector 1,Ql
121,VETTEL,308,Sector 1,Ql
122,VETTEL,308,Sector 1,Ql
123,VETTEL,309,Sector 1,Ql
124,VETTEL,309,Sector 1,Ql
125,VETTEL,309,Sector 1,Ql
126,VETTEL,310,Sector 1,Ql
127,VETTEL,310,Sector 1,Ql
128,VETTEL,310,Sector 1,Ql
129,VETTEL,310,Sector 1,Ql
130,VETTEL,311,Sector 1,Ql
131,VETTEL,311,Sector 1,Ql
132,VETTEL,312,Sector 1,Ql
133,VETTEL,312,Sector 1,Ql
134,VETTEL,312,Sector 1,Ql
135,VETTEL,312,Sector 1,Ql
136,VETTEL,312,Sector 1,Ql
137,VETTEL,312,Sector 1,Ql
138,VETTEL,312,Sector 1,Ql
139,VETTEL,312,Sector 1,Ql
140,VETTEL,312,Sector 1,Ql
141,VETTEL,312,Sector 1,Ql
142,VETTEL,312,Sector 1,Ql
143,VETTEL,312,Sector 1,Ql
144,VETTEL,312,Sector 1,Ql
145,VETTEL,312,Sector 1,Ql
146,VETTEL,312,Sector 1,Ql
147,VETTEL,312,Sector 1,Ql
148,VETTEL,312,Sector 1,Ql
149,VETTEL,313,Sector 1,Ql
150,VETTEL,313,Sector 1,Ql
151,VETTEL,313,Sector 1,Ql
152,VETTEL,313,Sector 1,Ql
153,VETTEL,313,Sector 1,Ql
154,VETTEL,313,Sector 1,Ql
155,VETTEL,313,Sector 1,Ql
156,VETTEL,314,Sector 1,Ql
157,VETTEL,314,Sector 1,Ql
158,VETTEL,314,Sector 1,Ql
159,VETTEL,314,Sector 1,Ql
160,VETTEL,314,Sector 1,Ql
161,VETTEL,314,Sector 1,Ql
162,VETTEL,315,Sector 1,Ql
163,VETTEL,315,Sector 1,Ql
164,VETTEL,315,Sector 1,Ql
165,VETTEL,315,Sector 1,Ql
166,VETTEL,315,Sector 1,Ql
167,VETTEL,315,Sector 1,Ql
168,VETTEL,315,Sector 1,Ql
169,VETTEL,315,Sector 1,Ql
170,VETTEL,315,Sector 1,Ql
171,VETTEL,314,Sector 1,Ql
172,VETTEL,314,Sector 1,Ql
173,VETTEL,314,Sector 1,Ql
174,VETTEL,314,Sector 1,Ql
175,VETTEL,314,Sector 1,Ql
176,VETTEL,314,Sector 1,Ql
177,VETTEL,314,Sector 1,Ql
178,VETTEL,314,Sector 1,Ql
179,VETTEL,313,Sector 1,Ql
180,VETTEL,311,Sector 1,Ql
181,VETTEL,310,Sector 1,Ql
182,VETTEL,308,Sector 1,Ql
183,VETTEL,307,Sector 1,Ql
184,VETTEL,306,Sector 1,Ql
185,VETTEL,306,Sector 1,Ql
186,VETTEL,304,Sector 1,Ql
187,VETTEL,299,Sector 1,Ql
188,VETTEL,287,Sector 1,Ql
189,VETTEL,278,Sector 1,Ql
190,VETTEL,278,Sector 1,Ql
191,VETTEL,259,Sector 1,Ql
192,VETTEL,249,Sector 1,Ql
193,VETTEL,249,Sector 1,Ql
194,VETTEL,249,Sector 1,Ql
195,VETTEL,233,Sector 1,Ql
196,VETTEL,229,Sector 1,Ql
197,VETTEL,226,Sector 1,Ql
198,VETTEL,226,Sector 1,Ql
199,VETTEL,219,Sector 1,Ql
200,VETTEL,219,Sector 1,Ql
201,VETTEL,213,Sector 1,Ql
202,VETTEL,213,Sector 1,Ql
203,VETTEL,209,Sector 1,Ql
204,VETTEL,206,Sector 1,Ql
205,VETTEL,206,Sector 1,Ql
206,VETTEL,206,Sector 1,Ql
207,VETTEL,199,Sector 1,Ql
208,VETTEL,199,Sector 1,Ql
209,VETTEL,195,Sector 1,Ql
210,VETTEL,192,Sector 1,Ql
211,VETTEL,192,Sector 1,Ql
212,VETTEL,192,Sector 1,Ql
213,VETTEL,185,Sector 1,Ql
214,VETTEL,183,Sector 1,Ql
215,VETTEL,183,Sector 1,Ql
216,VETTEL,179,Sector 1,Ql
217,VETTEL,179,Sector 1,Ql
218,VETTEL,175,Sector 1,Ql
219,VETTEL,174,Sector 1,Ql
220,VETTEL,172,Sector 1,Ql
221,VETTEL,172,Sector 1,Ql
222,VETTEL,172,Sector 1,Ql
223,VETTEL,169,Sector 1,Ql
224,VETTEL,169,Sector 1,Ql
225,VETTEL,167,Sector 1,Ql
226,VETTEL,167,Sector 1,Ql
227,VETTEL,164,Sector 1,Ql
228,VETTEL,164,Sector 1,Ql
229,VETTEL,162,Sector 1,Ql
230,VETTEL,162,Sector 1,Ql
231,VETTEL,162,Sector 1,Ql
232,VETTEL,159,Sector 1,Ql
233,VETTEL,159,Sector 1,Ql
234,VETTEL,157,Sector 1,Ql
235,VETTEL,156,Sector 1,Ql
236,VETTEL,156,Sector 1,Ql
237,VETTEL,153,Sector 1,Ql
238,VETTEL,153,Sector 1,Ql
239,VETTEL,153,Sector 1,Ql
240,VETTEL,152,Sector 1,Ql
241,VETTEL,152,Sector 1,Ql
242,VETTEL,151,Sector 1,Ql
243,VETTEL,150,Sector 1,Ql
244,VETTEL,150,Sector 1,Ql
245,VETTEL,150,Sector 1,Ql
246,VETTEL,149,Sector 1,Ql
247,VETTEL,149,Sector 1,Ql
248,VETTEL,149,Sector 1,Ql
249,VETTEL,148,Sector 1,Ql
250,VETTEL,148,Sector 1,Ql
251,VETTEL,147,Sector 1,Ql
252,VETTEL,147,Sector 1,Ql
253,VETTEL,147,Sector 1,Ql
254,VETTEL,146,Sector 1,Ql
255,VETTEL,146,Sector 1,Ql
256,VETTEL,146,Sector 1,Ql
257,VETTEL,145,Sector 1,Ql
258,VETTEL,145,Sector 1,Ql
259,VETTEL,144,Sector 1,Ql
260,VETTEL,144,Sector 1,Ql
261,VETTEL,144,Sector 1,Ql
262,VETTEL,144,Sector 1,Ql
263,VETTEL,144,Sector 1,Ql
264,VETTEL,144,Sector 1,Ql
265,VETTEL,144,Sector 1,Ql
266,VETTEL,145,Sector 1,Ql
267,VETTEL,145,Sector 1,Ql
268,VETTEL,146,Sector 1,Ql
269,VETTEL,146,Sector 1,Ql
270,VETTEL,148,Sector 1,Ql
271,VETTEL,149,Sector 1,Ql
272,VETTEL,149,Sector 1,Ql
273,VETTEL,153,Sector 1,Ql
274,VETTEL,155,Sector 1,Ql
275,VETTEL,155,Sector 1,Ql
276,VETTEL,158,Sector 1,Ql
277,VETTEL,158,Sector 1,Ql
278,VETTEL,161,Sector 1,Ql
279,VETTEL,162,Sector 1,Ql
280,VETTEL,163,Sector 1,Ql
281,VETTEL,163,Sector 1,Ql
282,VETTEL,164,Sector 1,Ql
283,VETTEL,164,Sector 1,Ql
284,VETTEL,167,Sector 1,Ql
285,VETTEL,168,Sector 1,Ql
286,VETTEL,168,Sector 1,Ql
287,VETTEL,171,Sector 1,Ql
288,VETTEL,171,Sector 1,Ql
289,VETTEL,173,Sector 1,Ql
290,VETTEL,173,Sector 1,Ql
291,VETTEL,173,Sector 1,Ql
292,VETTEL,176,Sector 1,Ql
293,VETTEL,178,Sector 1,Ql
294,VETTEL,179,Sector 1,Ql
295,VETTEL,179,Sector 1,Ql
296,VETTEL,181,Sector 1,Ql
297,VETTEL,181,Sector 1,Ql
298,VETTEL,183,Sector 1,Ql
299,VETTEL,183,Sector 1,Ql
300,VETTEL,183,Sector 1,Ql
301,VETTEL,185,Sector 1,Ql
302,VETTEL,185,Sector 1,Ql
303,VETTEL,188,Sector 1,Ql
304,VETTEL,188,Sector 1,Ql
305,VETTEL,191,Sector 1,Ql
306,VETTEL,191,Sector 1,Ql
307,VETTEL,191,Sector 1,Ql
308,VETTEL,194,Sector 1,Ql
309,VETTEL,196,Sector 1,Ql
310,VETTEL,196,Sector 1,Ql
311,VETTEL,198,Sector 1,Ql
312,VETTEL,198,Sector 1,Ql
313,VETTEL,200,Sector 1,Ql
314,VETTEL,200,Sector 1,Ql
315,VETTEL,202,Sector 1,Ql
316,VETTEL,202,Sector 1,Ql
317,VETTEL,202,Sector 1,Ql
318,VETTEL,204,Sector 1,Ql
319,VETTEL,204,Sector 1,Ql
320,VETTEL,207,Sector 1,Ql
321,VETTEL,208,Sector 1,Ql
322,VETTEL,208,Sector 1,Ql
323,VETTEL,211,Sector 1,Ql
324,VETTEL,211,Sector 1,Ql
325,VETTEL,213,Sector 1,Ql
326,VETTEL,214,Sector 1,Ql
327,VETTEL,214,Sector 1,Ql
328,VETTEL,217,Sector 1,Ql
329,VETTEL,217,Sector 1,Ql
330,VETTEL,219,Sector 1,Ql
331,VETTEL,220,Sector 1,Ql
332,VETTEL,220,Sector 1,Ql
333,VETTEL,222,Sector 1,Ql
334,VETTEL,222,Sector 1,Ql
335,VETTEL,224,Sector 1,Ql
336,VETTEL,225,Sector 1,Ql
337,VETTEL,226,Sector 1,Ql
338,VETTEL,226,Sector 1,Ql
339,VETTEL,227,Sector 1,Ql
340,VETTEL,227,Sector 1,Ql
341,VETTEL,227,Sector 1,Ql
342,VETTEL,229,Sector 1,Ql
343,VETTEL,229,Sector 1,Ql
344,VETTEL,231,Sector 1,Ql
345,VETTEL,232,Sector 1,Ql
346,VETTEL,232,Sector 1,Ql
347,VETTEL,234,Sector 1,Ql
348,VETTEL,234,Sector 1,Ql
349,VETTEL,234,Sector 1,Ql
350,VETTEL,234,Sector 1,Ql
351,VETTEL,236,Sector 1,Ql
352,VETTEL,236,Sector 1,Ql
353,VETTEL,237,Sector 1,Ql
354,VETTEL,237,Sector 1,Ql
355,VETTEL,239,Sector 1,Ql
356,VETTEL,239,Sector 1,Ql
357,VETTEL,240,Sector 1,Ql
358,VETTEL,240,Sector 1,Ql
359,VETTEL,241,Sector 1,Ql
360,VETTEL,242,Sector 1,Ql
361,VETTEL,242,Sector 1,Ql
362,VETTEL,244,Sector 1,Ql
363,VETTEL,244,Sector 1,Ql
364,VETTEL,246,Sector 1,Ql
365,VETTEL,246,Sector 1,Ql
366,VETTEL,249,Sector 1,Ql
367,VETTEL,249,Sector 1,Ql
368,VETTEL,249,Sector 1,Ql
369,VETTEL,250,Sector 1,Ql
370,VETTEL,250,Sector 1,Ql
371,VETTEL,252,Sector 1,Ql
372,VETTEL,253,Sector 1,Ql
373,VETTEL,254,Sector 1,Ql
374,VETTEL,254,Sector 1,Ql
375,VETTEL,255,Sector 1,Ql
376,VETTEL,256,Sector 1,Ql
377,VETTEL,256,Sector 1,Ql
378,VETTEL,257,Sector 1,Ql
379,VETTEL,257,Sector 1,Ql
380,VETTEL,257,Sector 1,Ql
381,VETTEL,258,Sector 1,Ql
382,VETTEL,258,Sector 1,Ql
383,VETTEL,258,Sector 1,Ql
384,VETTEL,260,Sector 1,Ql
385,VETTEL,261,Sector 1,Ql
386,VETTEL,261,Sector 1,Ql
387,VETTEL,262,Sector 1,Ql
388,VETTEL,263,Sector 1,Ql
389,VETTEL,263,Sector 1,Ql
390,VETTEL,264,Sector 1,Ql
391,VETTEL,264,Sector 1,Ql
392,VETTEL,266,Sector 1,Ql
393,VETTEL,267,Sector 1,Ql
394,VETTEL,268,Sector 1,Ql
395,VETTEL,268,Sector 1,Ql
396,VETTEL,271,Sector 1,Ql
397,VETTEL,271,Sector 1,Ql
398,VETTEL,273,Sector 1,Ql
399,VETTEL,273,Sector 1,Ql
400,VETTEL,273,Sector 1,Ql
401,VETTEL,274,Sector 1,Ql
402,VETTEL,274,Sector 1,Ql
403,VETTEL,275,Sector 1,Ql
404,VETTEL,275,Sector 1,Ql
405,VETTEL,276,Sector 1,Ql
406,VETTEL,276,Sector 1,Ql
407,VETTEL,276,Sector 1,Ql
408,VETTEL,277,Sector 1,Ql
409,VETTEL,278,Sector 1,Ql
410,VETTEL,278,Sector 1,Ql
411,VETTEL,278,Sector 1,Ql
412,VETTEL,278,Sector 1,Ql
413,VETTEL,279,Sector 1,Ql
414,VETTEL,279,Sector 1,Ql
415,VETTEL,280,Sector 1,Ql
416,VETTEL,280,Sector 1,Ql
417,VETTEL,280,Sector 1,Ql
418,VETTEL,281,Sector 1,Ql
