Frame,Driver,Speed,Sector,Lap
1045,ALONSO,73,Sector 2,26 of 73
1048,ALONSO,72,Sector 2,26 of 73
1051,ALONSO,70,Sector 2,26 of 73
1054,ALONSO,69,Sector 2,26 of 73
1057,ALONSO,68,Sector 2,26 of 73
1060,ALONSO,67,Sector 2,26 of 73
1063,ALONSO,66,Sector 2,26 of 73
1066,ALONSO,65,Sector 2,26 of 73
1069,ALONSO,65,Sector 2,26 of 73
1072,ALONSO,65,Sector 2,26 of 73
1075,ALONSO,66,Sector 2,26 of 73
1078,ALONSO,67,Sector 2,26 of 73
1081,ALONSO,67,Sector 2,26 of 73
1084,ALONSO,68,Sector 2,26 of 73
1087,ALONSO,69,Sector 2,26 of 73
1090,ALONSO,70,Sector 2,26 of 73
1093,ALONSO,73,Sector 2,26 of 73
1096,ALONSO,75,Sector 2,26 of 73
1099,ALONSO,79,Sector 2,26 of 73
1102,ALONSO,82,Sector 2,26 of 73
1105,ALONSO,86,Sector 2,26 of 73
1108,ALONSO,87,Sector 2,26 of 73
1111,ALONSO,90,Sector 2,26 of 73
1114,ALONSO,92,Sector 2,26 of 73
1117,ALONSO,93,Sector 2,26 of 73
1120,ALONSO,97,Sector 2,26 of 73
1123,ALONSO,99,Sector 2,26 of 73
1126,ALONSO,104,Sector 2,26 of 73
1129,ALONSO,109,Sector 2,26 of 73
1132,ALONSO,113,Sector 2,26 of 73
1135,ALONSO,119,Sector 2,26 of 73
1138,ALONSO,124,Sector 2,26 of 73
1141,ALONSO,128,Sector 2,26 of 73
1144,ALONSO,133,Sector 2,26 of 73
1147,ALONSO,138,Sector 2,26 of 73
1150,ALONSO,140,Sector 2,26 of 73
1153,ALONSO,145,Sector 2,26 of 73
1156,ALONSO,148,Sector 2,26 of 73
1159,ALONSO,150,Sector 2,26 of 73
1162,ALONSO,152,Sector 2,26 of 73
1165,ALONSO,156,Sector 2,26 of 73
1168,ALONSO,159,Sector 2,26 of 73
1171,ALONSO,167,Sector 2,26 of 73
1174,ALONSO,172,Sector 2,26 of 73
1177,ALONSO,172,Sector 2,26 of 73
1180,ALONSO,175,Sector 2,26 of 73
1183,ALONSO,179,Sector 2,26 of 73
1186,ALONSO,182,Sector 2,26 of 73
1189,ALONSO,185,Sector 2,26 of 73
1192,ALONSO,188,Sector 2,26 of 73
1195,ALONSO,192,Sector 2,26 of 73
1198,ALONSO,195,Sector 2,26 of 73
1201,ALONSO,198,Sector 2,26 of 73
1204,ALONSO,204,Sector 2,26 of 73
1207,ALONSO,205,Sector 2,26 of 73
1210,ALONSO,207,Sector 2,26 of 73
1213,ALONSO,210,Sector 2,26 of 73
1216,ALONSO,213,Sector 2,26 of 73
1219,ALONSO,215,Sector 2,26 of 73
1222,ALONSO,218,Sector 2,26 of 73
1225,ALONSO,220,Sector 2,26 of 73
1228,ALONSO,223,Sector 2,26 of 73
1231,ALONSO,226,Sector 2,26 of 73
1234,ALONSO,229,Sector 2,26 of 73
1237,ALONSO,230,Sector 2,26 of 73
1240,ALONSO,232,Sector 2,26 of 73
1243,ALONSO,235,Sector 2,26 of 73
1246,ALONSO,236,Sector 2,26 of 73
1249,ALONSO,237,Sector 2,26 of 73
1252,ALONSO,240,Sector 2,26 of 73
1255,ALONSO,241,Sector 2,26 of 73
1258,ALONSO,243,Sector 2,26 of 73
1261,ALONSO,246,Sector 2,26 of 73
1264,ALONSO,247,Sector 2,26 of 73
1267,ALONSO,248,Sector 2,26 of 73
1270,ALONSO,250,Sector 2,26 of 73
1273,ALONSO,253,Sector 2,26 of 73
1276,ALONSO,253,Sector 2,26 of 73
1279,ALONSO,255,Sector 2,26 of 73
1282,ALONSO,257,Sector 2,26 of 73
1285,ALONSO,258,Sector 2,26 of 73
1288,ALONSO,260,Sector 2,26 of 73
1291,ALONSO,261,Sector 2,26 of 73
1294,ALONSO,262,Sector 2,26 of 73
1297,ALONSO,264,Sector 2,26 of 73
1300,ALONSO,266,Sector 2,26 of 73
