Frame,Driver,Speed,Sector,Lap
577,VETTEL,283,Sector 1,50 of 73
580,VETTEL,283,Sector 1,50 of 73
583,VETTEL,285,Sector 1,50 of 73
586,VETTEL,285,Sector 1,50 of 73
589,VETTEL,287,Sector 1,50 of 73
592,VETTEL,287,Sector 1,50 of 73
595,VETTEL,287,Sector 1,50 of 73
598,VETTEL,287,Sector 1,50 of 73
601,VETTEL,288,Sector 1,50 of 73
604,VETTEL,291,Sector 1,50 of 73
607,VETTEL,291,Sector 1,50 of 73
610,VETTEL,291,Sector 1,50 of 73
613,VETTEL,292,Sector 1,50 of 73
616,VETTEL,292,Sector 1,50 of 73
619,VETTEL,293,Sector 1,50 of 73
622,VETTEL,294,Sector 1,50 of 73
625,VETTEL,294,Sector 1,50 of 73
628,VETTEL,294,Sector 1,50 of 73
631,VETTEL,295,Sector 1,50 of 73
634,VETTEL,295,Sector 1,50 of 73
637,VETTEL,295,Sector 1,50 of 73
640,VETTEL,295,Sector 1,50 of 73
643,VETTEL,295,Sector 1,50 of 73
646,VETTEL,296,Sector 1,50 of 73
649,VETTEL,296,Sector 1,50 of 73
652,VETTEL,297,Sector 1,50 of 73
655,VETTEL,297,Sector 1,50 of 73
658,VETTEL,297,Sector 1,50 of 73
661,VETTEL,297,Sector 1,50 of 73
664,VETTEL,297,Sector 1,50 of 73
667,VETTEL,297,Sector 1,50 of 73
670,VETTEL,297,Sector 1,50 of 73
673,VETTEL,297,Sector 1,50 of 73
676,VETTEL,297,Sector 1,50 of 73
679,VETTEL,297,Sector 1,50 of 73
682,VETTEL,297,Sector 1,50 of 73
685,VETTEL,297,Sector 1,50 of 73
688,VETTEL,297,Sector 1,50 of 73
691,VETTEL,297,Sector 1,50 of 73
694,VETTEL,296,Sector 1,50 of 73
697,VETTEL,296,Sector 1,50 of 73
700,VETTEL,296,Sector 1,50 of 73
703,VETTEL,296,Sector 1,50 of 73
706,VETTEL,296,Sector 1,50 of 73
709,VETTEL,296,Sector 1,50 of 73
712,VETTEL,297,Sector 1,50 of 73
715,VETTEL,297,Sector 1,50 of 73
718,VETTEL,296,Sector 1,50 of 73
721,VETTEL,296,Sector 1,50 of 73
724,VETTEL,296,Sector 1,50 of 73
727,VETTEL,295,Sector 2,50 of 73
730,VETTEL,294,Sector 2,50 of 73
733,VETTEL,293,Sector 2,50 of 73
736,VETTEL,289,Sector 2,50 of 73
739,VETTEL,289,Sector 2,50 of 73
742,VETTEL,278,Sector 2,50 of 73
745,VETTEL,266,Sector 2,50 of 73
748,VETTEL,247,Sector 2,50 of 73
751,VETTEL,234,Sector 2,50 of 73
754,VETTEL,223,Sector 2,50 of 73
757,VETTEL,213,Sector 2,50 of 73
760,VETTEL,204,Sector 2,50 of 73
763,VETTEL,201,Sector 2,50 of 73
766,VETTEL,190,Sector 2,50 of 73
769,VETTEL,183,Sector 2,50 of 73
772,VETTEL,170,Sector 2,50 of 73
775,VETTEL,161,Sector 2,50 of 73
778,VETTEL,155,Sector 2,50 of 73
781,VETTEL,148,Sector 2,50 of 73
784,VETTEL,141,Sector 2,50 of 73
787,VETTEL,138,Sector 2,50 of 73
790,VETTEL,129,Sector 2,50 of 73
793,VETTEL,129,Sector 2,50 of 73
796,VETTEL,129,Sector 2,50 of 73
799,VETTEL,129,Sector 2,50 of 73
802,VETTEL,125,Sector 2,50 of 73
805,VETTEL,123,Sector 2,50 of 73
808,VETTEL,115,Sector 2,50 of 73
811,VETTEL,107,Sector 2,50 of 73
814,VETTEL,104,Sector 2,50 of 73
817,VETTEL,92,Sector 2,50 of 73
820,VETTEL,89,Sector 2,50 of 73
823,VETTEL,85,Sector 2,50 of 73
826,VETTEL,82,Sector 2,50 of 73
829,VETTEL,81,Sector 2,50 of 73
832,VETTEL,80,Sector 2,50 of 73
835,VETTEL,78,Sector 2,50 of 73
838,VETTEL,73,Sector 2,50 of 73
841,VETTEL,70,Sector 2,50 of 73
844,VETTEL,68,Sector 2,50 of 73
847,VETTEL,67,Sector 2,50 of 73
850,VETTEL,65,Sector 2,50 of 73
853,VETTEL,65,Sector 2,50 of 73
856,VETTEL,64,Sector 2,50 of 73
859,VETTEL,62,Sector 2,50 of 73
862,VETTEL,61,Sector 2,50 of 73
865,VETTEL,58,Sector 2,50 of 73
868,VETTEL,58,Sector 2,50 of 73
871,VETTEL,59,Sector 2,50 of 73
874,VETTEL,60,Sector 2,50 of 73
877,VETTEL,62,Sector 2,50 of 73
880,VETTEL,64,Sector 2,50 of 73
883,VETTEL,66,Sector 2,50 of 73
886,VETTEL,67,Sector 2,50 of 73
889,VETTEL,68,Sector 2,50 of 73
892,VETTEL,70,Sector 2,50 of 73
895,VETTEL,74,Sector 2,50 of 73
898,VETTEL,76,Sector 2,50 of 73
901,VETTEL,78,Sector 2,50 of 73
904,VETTEL,80,Sector 2,50 of 73
907,VETTEL,81,Sector 2,50 of 73
910,VETTEL,89,Sector 2,50 of 73
913,VETTEL,93,Sector 2,50 of 73
916,VETTEL,96,Sector 2,50 of 73
919,VETTEL,102,Sector 2,50 of 73
922,VETTEL,104,Sector 2,50 of 73
925,VETTEL,106,Sector 2,50 of 73
928,VETTEL,110,Sector 2,50 of 73
931,VETTEL,115,Sector 2,50 of 73
934,VETTEL,119,Sector 2,50 of 73
937,VETTEL,124,Sector 2,50 of 73
940,VETTEL,127,Sector 2,50 of 73
943,VETTEL,134,Sector 2,50 of 73
946,VETTEL,139,Sector 2,50 of 73
949,VETTEL,141,Sector 2,50 of 73
952,VETTEL,149,Sector 2,50 of 73
955,VETTEL,152,Sector 2,50 of 73
958,VETTEL,154,Sector 2,50 of 73
961,VETTEL,159,Sector 2,50 of 73
964,VETTEL,162,Sector 2,50 of 73
967,VETTEL,166,Sector 2,50 of 73
970,VETTEL,169,Sector 2,50 of 73
973,VETTEL,172,Sector 2,50 of 73
976,VETTEL,174,Sector 2,50 of 73
979,VETTEL,178,Sector 2,50 of 73
982,VETTEL,182,Sector 2,50 of 73
985,VETTEL,186,Sector 2,50 of 73
988,VETTEL,191,Sector 2,50 of 73
991,VETTEL,194,Sector 2,50 of 73
994,VETTEL,196,Sector 2,50 of 73
997,VETTEL,201,Sector 2,50 of 73
1000,VETTEL,203,Sector 2,50 of 73
1003,VETTEL,204,Sector 2,50 of 73
1006,VETTEL,208,Sector 2,50 of 73
1009,VETTEL,212,Sector 2,50 of 73
1012,VETTEL,215,Sector 2,50 of 73
1015,VETTEL,217,Sector 2,50 of 73
1018,VETTEL,218,Sector 2,50 of 73
1021,VETTEL,222,Sector 2,50 of 73
1024,VETTEL,225,Sector 2,50 of 73
1027,VETTEL,226,Sector 2,50 of 73
1030,VETTEL,231,Sector 2,50 of 73
1033,VETTEL,232,Sector 2,50 of 73
1036,VETTEL,234,Sector 2,50 of 73
1039,VETTEL,238,Sector 2,50 of 73
1042,VETTEL,239,Sector 2,50 of 73
1045,VETTEL,241,Sector 2,50 of 73
1048,VETTEL,242,Sector 2,50 of 73
1051,VETTEL,244,Sector 2,50 of 73
1054,VETTEL,245,Sector 2,50 of 73
1057,VETTEL,246,Sector 2,50 of 73
1060,VETTEL,248,Sector 2,50 of 73
1063,VETTEL,250,Sector 2,50 of 73
1066,VETTEL,253,Sector 2,50 of 73
1069,VETTEL,255,Sector 2,50 of 73
1072,VETTEL,256,Sector 2,50 of 73
1075,VETTEL,258,Sector 2,50 of 73
1078,VETTEL,260,Sector 2,50 of 73
1081,VETTEL,261,Sector 2,50 of 73
1084,VETTEL,262,Sector 2,50 of 73
1087,VETTEL,264,Sector 2,50 of 73
1090,VETTEL,266,Sector 2,50 of 73
1093,VETTEL,268,Sector 2,50 of 73
1096,VETTEL,269,Sector 2,50 of 73
1099,VETTEL,270,Sector 2,50 of 73
1102,VETTEL,272,Sector 2,50 of 73
1105,VETTEL,272,Sector 2,50 of 73
1108,VETTEL,273,Sector 2,50 of 73
1111,VETTEL,275,Sector 2,50 of 73
1114,VETTEL,276,Sector 2,50 of 73
1117,VETTEL,277,Sector 2,50 of 73
1120,VETTEL,278,Sector 2,50 of 73
1123,VETTEL,279,Sector 2,50 of 73
1126,VETTEL,281,Sector 2,50 of 73
1129,VETTEL,281,Sector 2,50 of 73
1132,VETTEL,284,Sector 2,50 of 73
1135,VETTEL,284,Sector 2,50 of 73
1138,VETTEL,284,Sector 2,50 of 73
1141,VETTEL,285,Sector 2,50 of 73
1144,VETTEL,286,Sector 2,50 of 73
