,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,193,NORRIS,234,Sector 1,Q1,1:04.345,0.029962885154061626
0,194,NORRIS,234,Sector 1,Q1,1:04.345,0.029962885154061626
0,195,NORRIS,226,Sector 1,Q1,1:04.345,0.029962885154061626
0,196,NORRIS,226,Sector 1,Q1,1:04.345,0.029962885154061626
0,197,NORRIS,222,Sector 1,Q1,1:04.345,0.029962885154061626
0,198,NORRIS,222,Sector 1,Q1,1:04.345,0.029962885154061626
0,199,NORRIS,214,Sector 1,Q1,1:04.345,0.029962885154061626
0,200,NORRIS,210,Sector 1,Q1,1:04.345,0.029962885154061626
0,201,NORRIS,210,Sector 1,Q1,1:04.345,0.029962885154061626
0,202,NORRIS,204,Sector 1,Q1,1:04.345,0.029962885154061626
0,203,NORRIS,204,Sector 1,Q1,1:04.345,0.029962885154061626
0,204,NORRIS,197,Sector 1,Q1,1:04.345,0.029962885154061626
0,205,NORRIS,197,Sector 1,Q1,1:04.345,0.029962885154061626
0,206,NORRIS,197,Sector 1,Q1,1:04.345,0.029962885154061626
0,207,NORRIS,191,Sector 1,Q1,1:04.345,0.029962885154061626
0,208,NORRIS,187,Sector 1,Q1,1:04.345,0.029962885154061626
0,209,NORRIS,187,Sector 1,Q1,1:04.345,0.029962885154061626
0,210,NORRIS,181,Sector 1,Q1,1:04.345,0.029962885154061626
0,211,NORRIS,181,Sector 1,Q1,1:04.345,0.029962885154061626
0,212,NORRIS,175,Sector 1,Q1,1:04.345,0.029962885154061626
0,213,NORRIS,172,Sector 1,Q1,1:04.345,0.029962885154061626
0,214,NORRIS,172,Sector 1,Q1,1:04.345,0.029962885154061626
0,215,NORRIS,172,Sector 1,Q1,1:04.345,0.029962885154061626
0,216,NORRIS,169,Sector 1,Q1,1:04.345,0.029962885154061626
0,217,NORRIS,169,Sector 1,Q1,1:04.345,0.029962885154061626
0,218,NORRIS,166,Sector 1,Q1,1:04.345,0.029962885154061626
0,219,NORRIS,166,Sector 1,Q1,1:04.345,0.029962885154061626
0,220,NORRIS,163,Sector 1,Q1,1:04.345,0.029962885154061626
0,221,NORRIS,162,Sector 1,Q1,1:04.345,0.029962885154061626
0,222,NORRIS,161,Sector 1,Q1,1:04.345,0.029962885154061626
0,223,NORRIS,161,Sector 1,Q1,1:04.345,0.029962885154061626
0,224,NORRIS,161,Sector 1,Q1,1:04.345,0.029962885154061626
0,225,NORRIS,159,Sector 1,Q1,1:04.345,0.029962885154061626
0,226,NORRIS,159,Sector 1,Q1,1:04.345,0.029962885154061626
0,227,NORRIS,157,Sector 1,Q1,1:04.345,0.029962885154061626
0,228,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,229,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,230,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,231,NORRIS,154,Sector 1,Q1,1:04.345,0.029962885154061626
0,232,NORRIS,154,Sector 1,Q1,1:04.345,0.029962885154061626
0,233,NORRIS,154,Sector 1,Q1,1:04.345,0.029962885154061626
0,234,NORRIS,152,Sector 1,Q1,1:04.345,0.029962885154061626
0,235,NORRIS,151,Sector 1,Q1,1:04.345,0.029962885154061626
0,236,NORRIS,151,Sector 1,Q1,1:04.345,0.029962885154061626
0,237,NORRIS,149,Sector 1,Q1,1:04.345,0.029962885154061626
0,238,NORRIS,147,Sector 1,Q1,1:04.345,0.029962885154061626
0,239,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,240,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,241,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,242,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,243,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,244,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,245,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,246,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,247,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,248,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,249,NORRIS,145,Sector 1,Q1,1:04.345,0.029962885154061626
0,250,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,251,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,252,NORRIS,146,Sector 1,Q1,1:04.345,0.029962885154061626
0,253,NORRIS,147,Sector 1,Q1,1:04.345,0.029962885154061626
0,254,NORRIS,147,Sector 1,Q1,1:04.345,0.029962885154061626
0,255,NORRIS,148,Sector 1,Q1,1:04.345,0.029962885154061626
0,256,NORRIS,148,Sector 1,Q1,1:04.345,0.029962885154061626
0,257,NORRIS,149,Sector 1,Q1,1:04.345,0.029962885154061626
0,258,NORRIS,149,Sector 1,Q1,1:04.345,0.029962885154061626
0,259,NORRIS,150,Sector 1,Q1,1:04.345,0.029962885154061626
0,260,NORRIS,150,Sector 1,Q1,1:04.345,0.029962885154061626
0,261,NORRIS,151,Sector 1,Q1,1:04.345,0.029962885154061626
0,262,NORRIS,152,Sector 1,Q1,1:04.345,0.029962885154061626
0,263,NORRIS,153,Sector 1,Q1,1:04.345,0.029962885154061626
0,264,NORRIS,153,Sector 1,Q1,1:04.345,0.029962885154061626
0,265,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,266,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,267,NORRIS,156,Sector 1,Q1,1:04.345,0.029962885154061626
0,268,NORRIS,160,Sector 1,Q1,1:04.345,0.029962885154061626
0,269,NORRIS,161,Sector 1,Q1,1:04.345,0.029962885154061626
0,270,NORRIS,161,Sector 1,Q1,1:04.345,0.029962885154061626
0,271,NORRIS,165,Sector 1,Q1,1:04.345,0.029962885154061626
0,272,NORRIS,165,Sector 1,Q1,1:04.345,0.029962885154061626
0,273,NORRIS,167,Sector 1,Q1,1:04.345,0.029962885154061626
0,274,NORRIS,168,Sector 1,Q1,1:04.345,0.029962885154061626
0,275,NORRIS,170,Sector 1,Q1,1:04.345,0.029962885154061626
0,276,NORRIS,170,Sector 1,Q1,1:04.345,0.029962885154061626
0,277,NORRIS,170,Sector 1,Q1,1:04.345,0.029962885154061626
0,278,NORRIS,174,Sector 1,Q1,1:04.345,0.029962885154061626
0,279,NORRIS,175,Sector 1,Q1,1:04.345,0.029962885154061626
0,280,NORRIS,176,Sector 1,Q1,1:04.345,0.029962885154061626
0,281,NORRIS,176,Sector 1,Q1,1:04.345,0.029962885154061626
0,282,NORRIS,177,Sector 1,Q1,1:04.345,0.029962885154061626
0,283,NORRIS,177,Sector 1,Q1,1:04.345,0.029962885154061626
0,284,NORRIS,177,Sector 1,Q1,1:04.345,0.029962885154061626
0,285,NORRIS,178,Sector 1,Q1,1:04.345,0.029962885154061626
0,286,NORRIS,180,Sector 1,Q1,1:04.345,0.029962885154061626
0,287,NORRIS,180,Sector 1,Q1,1:04.345,0.029962885154061626
0,288,NORRIS,182,Sector 1,Q1,1:04.345,0.029962885154061626
0,289,NORRIS,184,Sector 1,Q1,1:04.345,0.029962885154061626
0,290,NORRIS,185,Sector 1,Q1,1:04.345,0.029962885154061626
0,291,NORRIS,185,Sector 1,Q1,1:04.345,0.029962885154061626
0,292,NORRIS,185,Sector 1,Q1,1:04.345,0.029962885154061626
0,293,NORRIS,188,Sector 1,Q1,1:04.345,0.029962885154061626
0,294,NORRIS,188,Sector 1,Q1,1:04.345,0.029962885154061626
0,295,NORRIS,191,Sector 1,Q1,1:04.345,0.029962885154061626
0,296,NORRIS,193,Sector 1,Q1,1:04.345,0.029962885154061626
0,297,NORRIS,193,Sector 1,Q1,1:04.345,0.029962885154061626
0,298,NORRIS,196,Sector 1,Q1,1:04.345,0.029962885154061626
0,299,NORRIS,196,Sector 1,Q1,1:04.345,0.029962885154061626
0,300,NORRIS,196,Sector 1,Q1,1:04.345,0.029962885154061626
0,301,NORRIS,200,Sector 1,Q1,1:04.345,0.029962885154061626
0,302,NORRIS,200,Sector 1,Q1,1:04.345,0.029962885154061626
0,303,NORRIS,203,Sector 1,Q1,1:04.345,0.029962885154061626
0,304,NORRIS,204,Sector 1,Q1,1:04.345,0.029962885154061626
0,305,NORRIS,204,Sector 1,Q1,1:04.345,0.029962885154061626
0,306,NORRIS,208,Sector 1,Q1,1:04.345,0.029962885154061626
0,307,NORRIS,208,Sector 1,Q1,1:04.345,0.029962885154061626
0,308,NORRIS,208,Sector 1,Q1,1:04.345,0.029962885154061626
0,309,NORRIS,211,Sector 1,Q1,1:04.345,0.029962885154061626
0,310,NORRIS,211,Sector 1,Q1,1:04.345,0.029962885154061626
0,311,NORRIS,213,Sector 1,Q1,1:04.345,0.029962885154061626
0,312,NORRIS,214,Sector 1,Q1,1:04.345,0.029962885154061626
0,313,NORRIS,214,Sector 1,Q1,1:04.345,0.029962885154061626
0,314,NORRIS,214,Sector 1,Q1,1:04.345,0.029962885154061626
0,315,NORRIS,216,Sector 1,Q1,1:04.345,0.029962885154061626
0,316,NORRIS,217,Sector 1,Q1,1:04.345,0.029962885154061626
0,317,NORRIS,217,Sector 1,Q1,1:04.345,0.029962885154061626
0,318,NORRIS,217,Sector 1,Q1,1:04.345,0.029962885154061626
0,319,NORRIS,219,Sector 1,Q1,1:04.345,0.029962885154061626
0,320,NORRIS,219,Sector 1,Q1,1:04.345,0.029962885154061626
0,321,NORRIS,221,Sector 1,Q1,1:04.345,0.029962885154061626
0,322,NORRIS,222,Sector 1,Q1,1:04.345,0.029962885154061626
0,323,NORRIS,222,Sector 1,Q1,1:04.345,0.029962885154061626
0,324,NORRIS,224,Sector 1,Q1,1:04.345,0.029962885154061626
0,325,NORRIS,224,Sector 1,Q1,1:04.345,0.029962885154061626
0,326,NORRIS,224,Sector 1,Q1,1:04.345,0.029962885154061626
0,327,NORRIS,226,Sector 1,Q1,1:04.345,0.029962885154061626
0,328,NORRIS,226,Sector 1,Q1,1:04.345,0.029962885154061626
0,329,NORRIS,228,Sector 1,Q1,1:04.345,0.029962885154061626
0,330,NORRIS,229,Sector 1,Q1,1:04.345,0.029962885154061626
0,331,NORRIS,230,Sector 1,Q1,1:04.345,0.029962885154061626
0,332,NORRIS,231,Sector 1,Q1,1:04.345,0.029962885154061626
0,333,NORRIS,231,Sector 1,Q1,1:04.345,0.029962885154061626
0,334,NORRIS,231,Sector 1,Q1,1:04.345,0.029962885154061626
0,335,NORRIS,232,Sector 1,Q1,1:04.345,0.029962885154061626
0,336,NORRIS,232,Sector 1,Q1,1:04.345,0.029962885154061626
0,337,NORRIS,235,Sector 1,Q1,1:04.345,0.029962885154061626
0,338,NORRIS,236,Sector 1,Q1,1:04.345,0.029962885154061626
0,339,NORRIS,236,Sector 1,Q1,1:04.345,0.029962885154061626
0,340,NORRIS,237,Sector 1,Q1,1:04.345,0.029962885154061626
0,341,NORRIS,237,Sector 1,Q1,1:04.345,0.029962885154061626
0,342,NORRIS,238,Sector 1,Q1,1:04.345,0.029962885154061626
0,343,NORRIS,238,Sector 1,Q1,1:04.345,0.029962885154061626
0,344,NORRIS,241,Sector 1,Q1,1:04.345,0.029962885154061626
0,345,NORRIS,241,Sector 1,Q1,1:04.345,0.029962885154061626
0,346,NORRIS,243,Sector 1,Q1,1:04.345,0.029962885154061626
