,Frame,Driver,Speed,Sector,Lap,Time,T_Delta
0,173,RICCIARDO,305,Sector 1,Q1,1:04.977,0.029291531
0,174,RICCIARDO,305,Sector 1,Q1,1:04.977,0.029291531
0,175,RICCIARDO,305,Sector 1,Q1,1:04.977,0.029291531
0,176,RICCIARDO,305,Sector 1,Q1,1:04.977,0.029291531
0,177,RICCIARDO,305,Sector 1,Q1,1:04.977,0.029291531
0,178,RICCIARDO,306,Sector 1,Q1,1:04.977,0.029291531
0,179,RICCIARDO,306,Sector 1,Q1,1:04.977,0.029291531
0,180,RICCIARDO,306,Sector 1,Q1,1:04.977,0.029291531
0,181,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,182,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,183,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,184,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,185,RICCIARDO,308,Sector 1,Q1,1:04.977,0.029291531
0,186,RICCIARDO,308,Sector 1,Q1,1:04.977,0.029291531
0,187,RICCIARDO,309,Sector 1,Q1,1:04.977,0.029291531
0,188,RICCIARDO,309,Sector 1,Q1,1:04.977,0.029291531
0,189,RICCIARDO,309,Sector 1,Q1,1:04.977,0.029291531
0,190,RICCIARDO,310,Sector 1,Q1,1:04.977,0.029291531
0,191,RICCIARDO,310,Sector 1,Q1,1:04.977,0.029291531
0,192,RICCIARDO,310,Sector 1,Q1,1:04.977,0.029291531
0,193,RICCIARDO,310,Sector 1,Q1,1:04.977,0.029291531
0,194,RICCIARDO,310,Sector 1,Q1,1:04.977,0.029291531
0,195,RICCIARDO,311,Sector 1,Q1,1:04.977,0.029291531
0,196,RICCIARDO,311,Sector 1,Q1,1:04.977,0.029291531
0,197,RICCIARDO,311,Sector 1,Q1,1:04.977,0.029291531
0,198,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,199,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,200,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,201,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,202,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,203,RICCIARDO,312,Sector 1,Q1,1:04.977,0.029291531
0,204,RICCIARDO,313,Sector 1,Q1,1:04.977,0.029291531
0,205,RICCIARDO,313,Sector 1,Q1,1:04.977,0.029291531
0,206,RICCIARDO,313,Sector 1,Q1,1:04.977,0.029291531
0,207,RICCIARDO,314,Sector 1,Q1,1:04.977,0.029291531
0,208,RICCIARDO,314,Sector 1,Q1,1:04.977,0.029291531
0,209,RICCIARDO,314,Sector 1,Q1,1:04.977,0.029291531
0,210,RICCIARDO,314,Sector 1,Q1,1:04.977,0.029291531
0,211,RICCIARDO,314,Sector 1,Q1,1:04.977,0.029291531
0,212,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,213,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,214,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,215,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,216,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,217,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,218,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,219,RICCIARDO,315,Sector 1,Q1,1:04.977,0.029291531
0,220,RICCIARDO,316,Sector 1,Q1,1:04.977,0.029291531
0,221,RICCIARDO,316,Sector 1,Q1,1:04.977,0.029291531
0,222,RICCIARDO,317,Sector 1,Q1,1:04.977,0.029291531
0,223,RICCIARDO,317,Sector 1,Q1,1:04.977,0.029291531
0,224,RICCIARDO,317,Sector 1,Q1,1:04.977,0.029291531
0,225,RICCIARDO,318,Sector 1,Q1,1:04.977,0.029291531
0,226,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,227,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,228,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,229,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,230,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,231,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,232,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,233,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,234,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,235,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,236,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,237,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,238,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,239,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,240,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,241,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,242,RICCIARDO,319,Sector 1,Q1,1:04.977,0.029291531
0,243,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,244,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,245,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,246,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,247,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,248,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,249,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,250,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,251,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,252,RICCIARDO,320,Sector 1,Q1,1:04.977,0.029291531
0,253,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,254,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,255,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,256,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,257,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,258,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,259,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,260,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,261,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,262,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,263,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,264,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,265,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,266,RICCIARDO,321,Sector 1,Q1,1:04.977,0.029291531
0,267,RICCIARDO,318,Sector 1,Q1,1:04.977,0.029291531
0,268,RICCIARDO,318,Sector 1,Q1,1:04.977,0.029291531
0,269,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,270,RICCIARDO,307,Sector 1,Q1,1:04.977,0.029291531
0,271,RICCIARDO,302,Sector 1,Q1,1:04.977,0.029291531
0,272,RICCIARDO,296,Sector 1,Q1,1:04.977,0.029291531
0,273,RICCIARDO,296,Sector 1,Q1,1:04.977,0.029291531
0,274,RICCIARDO,286,Sector 1,Q1,1:04.977,0.029291531
0,275,RICCIARDO,281,Sector 1,Q1,1:04.977,0.029291531
0,276,RICCIARDO,278,Sector 1,Q1,1:04.977,0.029291531
0,277,RICCIARDO,276,Sector 1,Q1,1:04.977,0.029291531
0,278,RICCIARDO,276,Sector 1,Q1,1:04.977,0.029291531
0,279,RICCIARDO,273,Sector 1,Q1,1:04.977,0.029291531
0,280,RICCIARDO,271,Sector 1,Q1,1:04.977,0.029291531
0,281,RICCIARDO,271,Sector 1,Q1,1:04.977,0.029291531
0,282,RICCIARDO,266,Sector 1,Q1,1:04.977,0.029291531
0,283,RICCIARDO,266,Sector 1,Q1,1:04.977,0.029291531
0,284,RICCIARDO,255,Sector 1,Q1,1:04.977,0.029291531
0,285,RICCIARDO,255,Sector 1,Q1,1:04.977,0.029291531
0,286,RICCIARDO,239,Sector 1,Q1,1:04.977,0.029291531
0,287,RICCIARDO,239,Sector 1,Q1,1:04.977,0.029291531
0,288,RICCIARDO,239,Sector 1,Q1,1:04.977,0.029291531
0,289,RICCIARDO,222,Sector 1,Q1,1:04.977,0.029291531
0,290,RICCIARDO,214,Sector 1,Q1,1:04.977,0.029291531
0,291,RICCIARDO,214,Sector 1,Q1,1:04.977,0.029291531
0,292,RICCIARDO,202,Sector 1,Q1,1:04.977,0.029291531
0,293,RICCIARDO,199,Sector 1,Q1,1:04.977,0.029291531
0,294,RICCIARDO,196,Sector 1,Q1,1:04.977,0.029291531
0,295,RICCIARDO,196,Sector 1,Q1,1:04.977,0.029291531
0,296,RICCIARDO,190,Sector 1,Q1,1:04.977,0.029291531
0,297,RICCIARDO,187,Sector 1,Q1,1:04.977,0.029291531
0,298,RICCIARDO,184,Sector 1,Q1,1:04.977,0.029291531
0,299,RICCIARDO,184,Sector 1,Q1,1:04.977,0.029291531
0,300,RICCIARDO,178,Sector 1,Q1,1:04.977,0.029291531
0,301,RICCIARDO,178,Sector 1,Q1,1:04.977,0.029291531
0,302,RICCIARDO,173,Sector 1,Q1,1:04.977,0.029291531
0,303,RICCIARDO,173,Sector 1,Q1,1:04.977,0.029291531
0,304,RICCIARDO,170,Sector 1,Q1,1:04.977,0.029291531
0,305,RICCIARDO,170,Sector 1,Q1,1:04.977,0.029291531
0,306,RICCIARDO,164,Sector 1,Q1,1:04.977,0.029291531
0,307,RICCIARDO,162,Sector 1,Q1,1:04.977,0.029291531
0,308,RICCIARDO,162,Sector 1,Q1,1:04.977,0.029291531
0,309,RICCIARDO,159,Sector 1,Q1,1:04.977,0.029291531
0,310,RICCIARDO,158,Sector 1,Q1,1:04.977,0.029291531
0,311,RICCIARDO,158,Sector 1,Q1,1:04.977,0.029291531
0,312,RICCIARDO,158,Sector 1,Q1,1:04.977,0.029291531
0,313,RICCIARDO,156,Sector 1,Q1,1:04.977,0.029291531
0,314,RICCIARDO,154,Sector 1,Q1,1:04.977,0.029291531
0,315,RICCIARDO,154,Sector 1,Q1,1:04.977,0.029291531
0,316,RICCIARDO,152,Sector 1,Q1,1:04.977,0.029291531
0,317,RICCIARDO,152,Sector 1,Q1,1:04.977,0.029291531
0,318,RICCIARDO,151,Sector 1,Q1,1:04.977,0.029291531
0,319,RICCIARDO,150,Sector 1,Q1,1:04.977,0.029291531
0,320,RICCIARDO,151,Sector 1,Q1,1:04.977,0.029291531
0,321,RICCIARDO,150,Sector 1,Q1,1:04.977,0.029291531
0,322,RICCIARDO,150,Sector 1,Q1,1:04.977,0.029291531
0,323,RICCIARDO,150,Sector 1,Q1,1:04.977,0.029291531
0,324,RICCIARDO,148,Sector 1,Q1,1:04.977,0.029291531
0,325,RICCIARDO,148,Sector 1,Q1,1:04.977,0.029291531
0,326,RICCIARDO,147,Sector 1,Q1,1:04.977,0.029291531
0,327,RICCIARDO,147,Sector 1,Q1,1:04.977,0.029291531
0,328,RICCIARDO,145,Sector 1,Q1,1:04.977,0.029291531
0,329,RICCIARDO,145,Sector 1,Q1,1:04.977,0.029291531
0,330,RICCIARDO,144,Sector 1,Q1,1:04.977,0.029291531
