,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
0,236,HAMILTON,243,,L1 (Crash),00:55.0,0.029666012
0,237,HAMILTON,242,,L1 (Crash),00:55.0,0.029666012
0,238,HAMILTON,242,,L1 (Crash),00:55.0,0.029666012
0,239,HAMILTON,241,,L1 (Crash),00:55.0,0.029666012
0,240,HAMILTON,240,,L1 (Crash),00:55.0,0.029666012
0,241,HAMILTON,240,,L1 (Crash),00:55.0,0.029666012
0,242,HAMILTON,239,,L1 (Crash),00:55.0,0.029666012
0,243,HAMILTON,239,,L1 (Crash),00:55.0,0.029666012
0,244,HAMILTON,238,,L1 (Crash),00:55.0,0.029666012
0,245,HAMILTON,238,,L1 (Crash),00:55.0,0.029666012
0,246,HAMILTON,238,,L1 (Crash),00:55.0,0.029666012
0,247,HAMILTON,237,,L1 (Crash),00:55.0,0.029666012
0,248,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,249,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,250,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,251,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,252,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,253,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,254,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,255,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,256,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,257,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,258,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,259,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,260,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,261,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,262,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,263,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,264,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,265,HAMILTON,235,,L1 (Crash),00:55.0,0.029666012
0,266,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,267,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,268,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,269,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,270,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,271,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,272,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,273,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,274,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,275,HAMILTON,236,,L1 (Crash),00:55.0,0.029666012
0,276,HAMILTON,237,,L1 (Crash),00:55.0,0.029666012
0,277,HAMILTON,237,,L1 (Crash),00:55.0,0.029666012
0,278,HAMILTON,238,,L1 (Crash),00:55.0,0.029666012
0,279,HAMILTON,238,,L1 (Crash),00:55.0,0.029666012
0,280,HAMILTON,239,,L1 (Crash),00:55.0,0.029666012
0,281,HAMILTON,240,,L1 (Crash),00:55.0,0.029666012
0,282,HAMILTON,240,,L1 (Crash),00:55.0,0.029666012
0,283,HAMILTON,241,,L1 (Crash),00:55.0,0.029666012
0,284,HAMILTON,241,,L1 (Crash),00:55.0,0.029666012
0,285,HAMILTON,241,,L1 (Crash),00:55.0,0.029666012
0,286,HAMILTON,242,,L1 (Crash),00:55.0,0.029666012
0,287,HAMILTON,242,,L1 (Crash),00:55.0,0.029666012
0,288,HAMILTON,242,,L1 (Crash),00:55.0,0.029666012
0,289,HAMILTON,243,,L1 (Crash),00:55.0,0.029666012
0,290,HAMILTON,244,,L1 (Crash),00:55.0,0.029666012
0,291,HAMILTON,244,,L1 (Crash),00:55.0,0.029666012
0,292,HAMILTON,245,,L1 (Crash),00:55.0,0.029666012
0,293,HAMILTON,245,,L1 (Crash),00:55.0,0.029666012
0,294,HAMILTON,247,,L1 (Crash),00:55.0,0.029666012
0,295,HAMILTON,247,,L1 (Crash),00:55.0,0.029666012
0,296,HAMILTON,247,,L1 (Crash),00:55.0,0.029666012
0,297,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,298,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,299,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,300,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,301,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,302,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,303,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,304,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,305,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,306,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,307,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,308,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,309,HAMILTON,248,,L1 (Crash),00:55.0,0.029666012
0,310,HAMILTON,249,,L1 (Crash),00:55.0,0.029666012
0,311,HAMILTON,249,,L1 (Crash),00:55.0,0.029666012
0,312,HAMILTON,249,,L1 (Crash),00:55.0,0.029666012
0,313,HAMILTON,250,,L1 (Crash),00:55.0,0.029666012
0,314,HAMILTON,250,,L1 (Crash),00:55.0,0.029666012
0,315,HAMILTON,250,,L1 (Crash),00:55.0,0.029666012
0,316,HAMILTON,250,,L1 (Crash),00:55.0,0.029666012
0,317,HAMILTON,251,,L1 (Crash),00:55.0,0.029666012
0,318,HAMILTON,251,,L1 (Crash),00:55.0,0.029666012
0,319,HAMILTON,251,,L1 (Crash),00:55.0,0.029666012
0,320,HAMILTON,251,,L1 (Crash),00:55.0,0.029666012
0,321,HAMILTON,253,,L1 (Crash),00:55.0,0.029666012
0,322,HAMILTON,254,,L1 (Crash),00:55.0,0.029666012
0,323,HAMILTON,254,,L1 (Crash),00:55.0,0.029666012
0,324,HAMILTON,255,,L1 (Crash),00:55.0,0.029666012
0,325,HAMILTON,256,,L1 (Crash),00:55.0,0.029666012
0,326,HAMILTON,257,,L1 (Crash),00:55.0,0.029666012
