,Frame,Driver,Speed,Sector,Lap,Lap Time,T_Delta
0,373,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,374,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,375,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,376,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,377,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,378,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,379,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,380,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,381,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,382,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,383,VERSTAPPEN,275,,L1 (Crash),00:55.0,0.02969296
0,384,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,385,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,386,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,387,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,388,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,389,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,390,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,391,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,392,VERSTAPPEN,276,,L1 (Crash),00:55.0,0.02969296
0,393,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,394,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,395,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,396,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,397,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,398,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,399,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,400,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,401,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,402,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,403,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,404,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,405,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,406,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,407,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,408,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,409,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,410,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,411,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,412,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,413,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,414,VERSTAPPEN,278,,L1 (Crash),00:55.0,0.02969296
0,415,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,416,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,417,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,418,VERSTAPPEN,277,,L1 (Crash),00:55.0,0.02969296
0,419,VERSTAPPEN,271,,L1 (Crash),00:55.0,0.02969296
0,420,VERSTAPPEN,268,,L1 (Crash),00:55.0,0.02969296
0,421,VERSTAPPEN,268,,L1 (Crash),00:55.0,0.02969296
0,422,VERSTAPPEN,265,,L1 (Crash),00:55.0,0.02969296
0,423,VERSTAPPEN,261,,L1 (Crash),00:55.0,0.02969296
0,424,VERSTAPPEN,258,,L1 (Crash),00:55.0,0.02969296
0,425,VERSTAPPEN,258,,L1 (Crash),00:55.0,0.02969296
0,426,VERSTAPPEN,251,,L1 (Crash),00:55.0,0.02969296
0,427,VERSTAPPEN,246,,L1 (Crash),00:55.0,0.02969296
0,428,VERSTAPPEN,246,,L1 (Crash),00:55.0,0.02969296
0,429,VERSTAPPEN,237,,L1 (Crash),00:55.0,0.02969296
0,430,VERSTAPPEN,237,,L1 (Crash),00:55.0,0.02969296
0,431,VERSTAPPEN,233,,L1 (Crash),00:55.0,0.02969296
0,432,VERSTAPPEN,228,,L1 (Crash),00:55.0,0.02969296
0,433,VERSTAPPEN,228,,L1 (Crash),00:55.0,0.02969296
0,434,VERSTAPPEN,219,,L1 (Crash),00:55.0,0.02969296
0,435,VERSTAPPEN,215,,L1 (Crash),00:55.0,0.02969296
0,436,VERSTAPPEN,208,,L1 (Crash),00:55.0,0.02969296
0,437,VERSTAPPEN,208,,L1 (Crash),00:55.0,0.02969296
0,438,VERSTAPPEN,208,,L1 (Crash),00:55.0,0.02969296
0,439,VERSTAPPEN,200,,L1 (Crash),00:55.0,0.02969296
0,440,VERSTAPPEN,196,,L1 (Crash),00:55.0,0.02969296
0,441,VERSTAPPEN,193,,L1 (Crash),00:55.0,0.02969296
0,442,VERSTAPPEN,191,,L1 (Crash),00:55.0,0.02969296
0,443,VERSTAPPEN,188,,L1 (Crash),00:55.0,0.02969296
0,444,VERSTAPPEN,188,,L1 (Crash),00:55.0,0.02969296
0,445,VERSTAPPEN,184,,L1 (Crash),00:55.0,0.02969296
0,446,VERSTAPPEN,184,,L1 (Crash),00:55.0,0.02969296
0,447,VERSTAPPEN,184,,L1 (Crash),00:55.0,0.02969296
0,448,VERSTAPPEN,180,,L1 (Crash),00:55.0,0.02969296
0,449,VERSTAPPEN,180,,L1 (Crash),00:55.0,0.02969296
0,450,VERSTAPPEN,175,,L1 (Crash),00:55.0,0.02969296
0,451,VERSTAPPEN,175,,L1 (Crash),00:55.0,0.02969296
0,452,VERSTAPPEN,170,,L1 (Crash),00:55.0,0.02969296
0,453,VERSTAPPEN,167,,L1 (Crash),00:55.0,0.02969296
0,454,VERSTAPPEN,167,,L1 (Crash),00:55.0,0.02969296
0,455,VERSTAPPEN,167,,L1 (Crash),00:55.0,0.02969296
0,456,VERSTAPPEN,162,,L1 (Crash),00:55.0,0.02969296
0,457,VERSTAPPEN,159,,L1 (Crash),00:55.0,0.02969296
0,458,VERSTAPPEN,157,,L1 (Crash),00:55.0,0.02969296
0,459,VERSTAPPEN,157,,L1 (Crash),00:55.0,0.02969296
0,460,VERSTAPPEN,154,,L1 (Crash),00:55.0,0.02969296
0,461,VERSTAPPEN,153,,L1 (Crash),00:55.0,0.02969296
0,462,VERSTAPPEN,151,,L1 (Crash),00:55.0,0.02969296
0,463,VERSTAPPEN,151,,L1 (Crash),00:55.0,0.02969296
0,464,VERSTAPPEN,151,,L1 (Crash),00:55.0,0.02969296
0,465,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,466,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,467,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,468,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,469,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,470,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,471,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,472,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,473,VERSTAPPEN,148,,L1 (Crash),00:55.0,0.02969296
0,474,VERSTAPPEN,147,,L1 (Crash),00:55.0,0.02969296
0,475,VERSTAPPEN,147,,L1 (Crash),00:55.0,0.02969296
0,476,VERSTAPPEN,142,,L1 (Crash),00:55.0,0.02969296
0,477,VERSTAPPEN,142,,L1 (Crash),00:55.0,0.02969296
0,478,VERSTAPPEN,138,,L1 (Crash),00:55.0,0.02969296
0,479,VERSTAPPEN,135,,L1 (Crash),00:55.0,0.02969296
0,480,VERSTAPPEN,135,,L1 (Crash),00:55.0,0.02969296
0,481,VERSTAPPEN,135,,L1 (Crash),00:55.0,0.02969296
0,482,VERSTAPPEN,131,,L1 (Crash),00:55.0,0.02969296
0,483,VERSTAPPEN,131,,L1 (Crash),00:55.0,0.02969296
0,484,VERSTAPPEN,128,,L1 (Crash),00:55.0,0.02969296
0,485,VERSTAPPEN,128,,L1 (Crash),00:55.0,0.02969296
0,486,VERSTAPPEN,126,,L1 (Crash),00:55.0,0.02969296
0,487,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,488,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,489,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,490,VERSTAPPEN,122,,L1 (Crash),00:55.0,0.02969296
0,491,VERSTAPPEN,122,,L1 (Crash),00:55.0,0.02969296
0,492,VERSTAPPEN,120,,L1 (Crash),00:55.0,0.02969296
0,493,VERSTAPPEN,119,,L1 (Crash),00:55.0,0.02969296
0,494,VERSTAPPEN,119,,L1 (Crash),00:55.0,0.02969296
0,495,VERSTAPPEN,117,,L1 (Crash),00:55.0,0.02969296
0,496,VERSTAPPEN,116,,L1 (Crash),00:55.0,0.02969296
0,497,VERSTAPPEN,116,,L1 (Crash),00:55.0,0.02969296
0,498,VERSTAPPEN,116,,L1 (Crash),00:55.0,0.02969296
0,499,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,500,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,501,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,502,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,503,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,504,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,505,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,506,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,507,VERSTAPPEN,114,,L1 (Crash),00:55.0,0.02969296
0,508,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,509,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,510,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,511,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,512,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,513,VERSTAPPEN,109,,L1 (Crash),00:55.0,0.02969296
0,514,VERSTAPPEN,109,,L1 (Crash),00:55.0,0.02969296
0,515,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,516,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,517,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,518,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,519,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,520,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,521,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,522,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,523,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,524,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,525,VERSTAPPEN,107,,L1 (Crash),00:55.0,0.02969296
0,526,VERSTAPPEN,107,,L1 (Crash),00:55.0,0.02969296
0,527,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,528,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,529,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,530,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,531,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,532,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,533,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,534,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,535,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,536,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,537,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,538,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,539,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,540,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,541,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,542,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,543,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,544,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,545,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,546,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,547,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,548,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,549,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,550,VERSTAPPEN,105,,L1 (Crash),00:55.0,0.02969296
0,551,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,552,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,553,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,554,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,555,VERSTAPPEN,109,,L1 (Crash),00:55.0,0.02969296
0,556,VERSTAPPEN,110,,L1 (Crash),00:55.0,0.02969296
0,557,VERSTAPPEN,110,,L1 (Crash),00:55.0,0.02969296
0,558,VERSTAPPEN,110,,L1 (Crash),00:55.0,0.02969296
0,559,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,560,VERSTAPPEN,112,,L1 (Crash),00:55.0,0.02969296
0,561,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,562,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,563,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,564,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,565,VERSTAPPEN,117,,L1 (Crash),00:55.0,0.02969296
0,566,VERSTAPPEN,117,,L1 (Crash),00:55.0,0.02969296
0,567,VERSTAPPEN,117,,L1 (Crash),00:55.0,0.02969296
0,568,VERSTAPPEN,121,,L1 (Crash),00:55.0,0.02969296
0,569,VERSTAPPEN,121,,L1 (Crash),00:55.0,0.02969296
0,570,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,571,VERSTAPPEN,125,,L1 (Crash),00:55.0,0.02969296
0,572,VERSTAPPEN,127,,L1 (Crash),00:55.0,0.02969296
0,573,VERSTAPPEN,127,,L1 (Crash),00:55.0,0.02969296
0,574,VERSTAPPEN,127,,L1 (Crash),00:55.0,0.02969296
0,575,VERSTAPPEN,129,,L1 (Crash),00:55.0,0.02969296
0,576,VERSTAPPEN,129,,L1 (Crash),00:55.0,0.02969296
0,577,VERSTAPPEN,131,,L1 (Crash),00:55.0,0.02969296
0,578,VERSTAPPEN,132,,L1 (Crash),00:55.0,0.02969296
0,579,VERSTAPPEN,132,,L1 (Crash),00:55.0,0.02969296
0,580,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,581,VERSTAPPEN,135,,L1 (Crash),00:55.0,0.02969296
0,582,VERSTAPPEN,136,,L1 (Crash),00:55.0,0.02969296
0,583,VERSTAPPEN,136,,L1 (Crash),00:55.0,0.02969296
0,584,VERSTAPPEN,136,,L1 (Crash),00:55.0,0.02969296
0,585,VERSTAPPEN,138,,L1 (Crash),00:55.0,0.02969296
0,586,VERSTAPPEN,138,,L1 (Crash),00:55.0,0.02969296
0,587,VERSTAPPEN,139,,L1 (Crash),00:55.0,0.02969296
0,588,VERSTAPPEN,139,,L1 (Crash),00:55.0,0.02969296
0,589,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,590,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,591,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,592,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,593,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,594,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,595,VERSTAPPEN,141,,L1 (Crash),00:55.0,0.02969296
0,596,VERSTAPPEN,139,,L1 (Crash),00:55.0,0.02969296
0,597,VERSTAPPEN,137,,L1 (Crash),00:55.0,0.02969296
0,598,VERSTAPPEN,137,,L1 (Crash),00:55.0,0.02969296
0,599,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,600,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,601,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,602,VERSTAPPEN,130,,L1 (Crash),00:55.0,0.02969296
0,603,VERSTAPPEN,128,,L1 (Crash),00:55.0,0.02969296
0,604,VERSTAPPEN,128,,L1 (Crash),00:55.0,0.02969296
0,605,VERSTAPPEN,126,,L1 (Crash),00:55.0,0.02969296
0,606,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,607,VERSTAPPEN,124,,L1 (Crash),00:55.0,0.02969296
0,608,VERSTAPPEN,122,,L1 (Crash),00:55.0,0.02969296
0,609,VERSTAPPEN,122,,L1 (Crash),00:55.0,0.02969296
0,610,VERSTAPPEN,122,,L1 (Crash),00:55.0,0.02969296
0,611,VERSTAPPEN,119,,L1 (Crash),00:55.0,0.02969296
0,612,VERSTAPPEN,118,,L1 (Crash),00:55.0,0.02969296
0,613,VERSTAPPEN,116,,L1 (Crash),00:55.0,0.02969296
0,614,VERSTAPPEN,116,,L1 (Crash),00:55.0,0.02969296
0,615,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,616,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,617,VERSTAPPEN,113,,L1 (Crash),00:55.0,0.02969296
0,618,VERSTAPPEN,110,,L1 (Crash),00:55.0,0.02969296
0,619,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,620,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,621,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,622,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,623,VERSTAPPEN,104,,L1 (Crash),00:55.0,0.02969296
0,624,VERSTAPPEN,104,,L1 (Crash),00:55.0,0.02969296
0,625,VERSTAPPEN,102,,L1 (Crash),00:55.0,0.02969296
0,626,VERSTAPPEN,102,,L1 (Crash),00:55.0,0.02969296
0,627,VERSTAPPEN,101,,L1 (Crash),00:55.0,0.02969296
0,628,VERSTAPPEN,101,,L1 (Crash),00:55.0,0.02969296
0,629,VERSTAPPEN,101,,L1 (Crash),00:55.0,0.02969296
0,630,VERSTAPPEN,99,,L1 (Crash),00:55.0,0.02969296
0,631,VERSTAPPEN,98,,L1 (Crash),00:55.0,0.02969296
0,632,VERSTAPPEN,98,,L1 (Crash),00:55.0,0.02969296
0,633,VERSTAPPEN,97,,L1 (Crash),00:55.0,0.02969296
0,634,VERSTAPPEN,97,,L1 (Crash),00:55.0,0.02969296
0,635,VERSTAPPEN,97,,L1 (Crash),00:55.0,0.02969296
0,636,VERSTAPPEN,96,,L1 (Crash),00:55.0,0.02969296
0,637,VERSTAPPEN,95,,L1 (Crash),00:55.0,0.02969296
0,638,VERSTAPPEN,95,,L1 (Crash),00:55.0,0.02969296
0,639,VERSTAPPEN,93,,L1 (Crash),00:55.0,0.02969296
0,640,VERSTAPPEN,92,,L1 (Crash),00:55.0,0.02969296
0,641,VERSTAPPEN,92,,L1 (Crash),00:55.0,0.02969296
0,642,VERSTAPPEN,90,,L1 (Crash),00:55.0,0.02969296
0,643,VERSTAPPEN,90,,L1 (Crash),00:55.0,0.02969296
0,644,VERSTAPPEN,89,,L1 (Crash),00:55.0,0.02969296
0,645,VERSTAPPEN,88,,L1 (Crash),00:55.0,0.02969296
0,646,VERSTAPPEN,88,,L1 (Crash),00:55.0,0.02969296
0,647,VERSTAPPEN,87,,L1 (Crash),00:55.0,0.02969296
0,648,VERSTAPPEN,87,,L1 (Crash),00:55.0,0.02969296
0,649,VERSTAPPEN,86,,L1 (Crash),00:55.0,0.02969296
0,650,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,651,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,652,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,653,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,654,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,655,VERSTAPPEN,83,,L1 (Crash),00:55.0,0.02969296
0,656,VERSTAPPEN,83,,L1 (Crash),00:55.0,0.02969296
0,657,VERSTAPPEN,82,,L1 (Crash),00:55.0,0.02969296
0,658,VERSTAPPEN,82,,L1 (Crash),00:55.0,0.02969296
0,659,VERSTAPPEN,82,,L1 (Crash),00:55.0,0.02969296
0,660,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,661,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,662,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,663,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,664,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,665,VERSTAPPEN,79,,L1 (Crash),00:55.0,0.02969296
0,666,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,667,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,668,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,669,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,670,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,671,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,672,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,673,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,674,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,675,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,676,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,677,VERSTAPPEN,78,,L1 (Crash),00:55.0,0.02969296
0,678,VERSTAPPEN,79,,L1 (Crash),00:55.0,0.02969296
0,679,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,680,VERSTAPPEN,80,,L1 (Crash),00:55.0,0.02969296
0,681,VERSTAPPEN,81,,L1 (Crash),00:55.0,0.02969296
0,682,VERSTAPPEN,81,,L1 (Crash),00:55.0,0.02969296
0,683,VERSTAPPEN,83,,L1 (Crash),00:55.0,0.02969296
0,684,VERSTAPPEN,83,,L1 (Crash),00:55.0,0.02969296
0,685,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,686,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,687,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,688,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,689,VERSTAPPEN,84,,L1 (Crash),00:55.0,0.02969296
0,690,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,691,VERSTAPPEN,85,,L1 (Crash),00:55.0,0.02969296
0,692,VERSTAPPEN,86,,L1 (Crash),00:55.0,0.02969296
0,693,VERSTAPPEN,88,,L1 (Crash),00:55.0,0.02969296
0,694,VERSTAPPEN,88,,L1 (Crash),00:55.0,0.02969296
0,695,VERSTAPPEN,88,,L1 (Crash),00:55.0,0.02969296
0,696,VERSTAPPEN,91,,L1 (Crash),00:55.0,0.02969296
0,697,VERSTAPPEN,93,,L1 (Crash),00:55.0,0.02969296
0,698,VERSTAPPEN,93,,L1 (Crash),00:55.0,0.02969296
0,699,VERSTAPPEN,96,,L1 (Crash),00:55.0,0.02969296
0,700,VERSTAPPEN,98,,L1 (Crash),00:55.0,0.02969296
0,701,VERSTAPPEN,98,,L1 (Crash),00:55.0,0.02969296
0,702,VERSTAPPEN,100,,L1 (Crash),00:55.0,0.02969296
0,703,VERSTAPPEN,100,,L1 (Crash),00:55.0,0.02969296
0,704,VERSTAPPEN,100,,L1 (Crash),00:55.0,0.02969296
0,705,VERSTAPPEN,102,,L1 (Crash),00:55.0,0.02969296
0,706,VERSTAPPEN,102,,L1 (Crash),00:55.0,0.02969296
0,707,VERSTAPPEN,103,,L1 (Crash),00:55.0,0.02969296
0,708,VERSTAPPEN,104,,L1 (Crash),00:55.0,0.02969296
0,709,VERSTAPPEN,104,,L1 (Crash),00:55.0,0.02969296
0,710,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,711,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,712,VERSTAPPEN,106,,L1 (Crash),00:55.0,0.02969296
0,713,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,714,VERSTAPPEN,108,,L1 (Crash),00:55.0,0.02969296
0,715,VERSTAPPEN,110,,L1 (Crash),00:55.0,0.02969296
0,716,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,717,VERSTAPPEN,111,,L1 (Crash),00:55.0,0.02969296
0,718,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,719,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,720,VERSTAPPEN,115,,L1 (Crash),00:55.0,0.02969296
0,721,VERSTAPPEN,119,,L1 (Crash),00:55.0,0.02969296
0,722,VERSTAPPEN,121,,L1 (Crash),00:55.0,0.02969296
0,723,VERSTAPPEN,123,,L1 (Crash),00:55.0,0.02969296
0,724,VERSTAPPEN,125,,L1 (Crash),00:55.0,0.02969296
0,725,VERSTAPPEN,125,,L1 (Crash),00:55.0,0.02969296
0,726,VERSTAPPEN,128,,L1 (Crash),00:55.0,0.02969296
0,727,VERSTAPPEN,129,,L1 (Crash),00:55.0,0.02969296
0,728,VERSTAPPEN,129,,L1 (Crash),00:55.0,0.02969296
0,729,VERSTAPPEN,129,,L1 (Crash),00:55.0,0.02969296
0,730,VERSTAPPEN,132,,L1 (Crash),00:55.0,0.02969296
0,731,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,732,VERSTAPPEN,134,,L1 (Crash),00:55.0,0.02969296
0,733,VERSTAPPEN,137,,L1 (Crash),00:55.0,0.02969296
0,734,VERSTAPPEN,139,,L1 (Crash),00:55.0,0.02969296
0,735,VERSTAPPEN,139,,L1 (Crash),00:55.0,0.02969296
0,736,VERSTAPPEN,143,,L1 (Crash),00:55.0,0.02969296
0,737,VERSTAPPEN,143,,L1 (Crash),00:55.0,0.02969296
0,738,VERSTAPPEN,143,,L1 (Crash),00:55.0,0.02969296
0,739,VERSTAPPEN,147,,L1 (Crash),00:55.0,0.02969296
0,740,VERSTAPPEN,149,,L1 (Crash),00:55.0,0.02969296
0,741,VERSTAPPEN,149,,L1 (Crash),00:55.0,0.02969296
0,742,VERSTAPPEN,152,,L1 (Crash),00:55.0,0.02969296
0,743,VERSTAPPEN,153,,L1 (Crash),00:55.0,0.02969296
0,744,VERSTAPPEN,155,,L1 (Crash),00:55.0,0.02969296
0,745,VERSTAPPEN,155,,L1 (Crash),00:55.0,0.02969296
0,746,VERSTAPPEN,155,,L1 (Crash),00:55.0,0.02969296
0,747,VERSTAPPEN,158,,L1 (Crash),00:55.0,0.02969296
0,748,VERSTAPPEN,159,,L1 (Crash),00:55.0,0.02969296
0,749,VERSTAPPEN,159,,L1 (Crash),00:55.0,0.02969296
